"","Date","rlc_end_time","specimenID","uid","plant_part","plantID","salinity","treatment","day_group","rlc_day","pmax","rETRmax","rETRmaxYpoint1","maxNPQ_Ypoint1","deltaNPQ","alpha.est","alpha.st_err","alpha.t","alpha.p","ek.est","ek.st_err","ek.t","ek.p","run"
"399","2024-08-07","08:43:13","ct119","2024-08-07_ct119","canopy",19,"35","2","c_d5_r2","5",96.11,95.62,95.62,0.915,0.625,0.502,0.011,46.761,0,191.317,10.345,18.495,0,"2"
"400","2024-08-07","08:47:35","ct120","2024-08-07_ct120","canopy",20,"28","2","c_d5_r2","5",84.76,89.38,89.38,0.412,0.351,0.495,0.007,75.28,0,171.107,5.507,31.07,0,"2"
"401","2024-08-07","08:52:21","ct129","2024-08-07_ct129","canopy",29,"35","3","c_d5_r2","5",72.32,79.54,78.12,0.963,0.741,0.585,0.016,36.104,0,123.607,7.323,16.88,0,"2"
"402","2024-08-07","08:57:03","ct130","2024-08-07_ct130","canopy",30,"28","3","c_d5_r2","5",158.6,146.78,146.78,1.358,0.954,0.666,0.015,45.784,0,238.075,14.322,16.623,0,"2"
"403","2024-08-07","09:01:55","ct131","2024-08-07_ct131","canopy",31,"35","4","c_d5_r2","5",71.79,80,80,0.759,0.567,0.64,0.013,49.699,0,112.135,4.645,24.143,0,"2"
"404","2024-08-07","09:06:21","ct132","2024-08-07_ct132","canopy",32,"28","4","c_d5_r2","5",126.15,119.38,119.38,0.869,0.696,0.735,0.018,40.736,0,171.682,10.224,16.792,0,"2"
"405","2024-08-07","09:10:49","ct125","2024-08-07_ct125","canopy",25,"35","1","c_d5_r2","5",67.88,68.88,67.5,1.9,1.202,0.729,0.013,56.144,0,93.163,3.17,29.386,0,"2"
"406","2024-08-07","09:15:34","ct126","2024-08-07_ct126","canopy",26,"28","1","c_d5_r2","5",83.05,72.98,72.66,0.857,0.522,0.593,0.04,14.936,0,139.965,21.031,6.655,0.001,"2"
"407","2024-08-07","09:20:05","ct127","2024-08-07_ct127","canopy",27,"35","2","c_d5_r2","5",43.39,50,43.6,0.616,0.207,0.829,0.028,29.853,0,52.339,2.631,19.89,0,"2"
"408","2024-08-07","09:24:28","ct128","2024-08-07_ct128","canopy",28,"28","2","c_d5_r2","5",109.94,112.5,112.5,1.291,1,0.711,0.005,136.274,0,154.644,2.646,58.451,0,"2"
"409","2024-08-07","09:28:57","ct137","2024-08-07_ct137","canopy",37,"35","3","c_d5_r2","5",80.09,75,75,0.892,0.624,0.639,0.021,30.674,0,125.409,8.794,14.261,0,"2"
"410","2024-08-07","09:33:22","ct138","2024-08-07_ct138","canopy",38,"28","3","c_d5_r2","5",105.58,97.02,97.02,0.69,0.644,0.669,0.027,25.009,0,157.913,14.839,10.642,0,"2"
"411","2024-08-07","09:38:07","ct139","2024-08-07_ct139","canopy",39,"35","4","c_d5_r2","5",59.78,59.04,57.54,0.571,0.296,0.527,0.013,39.198,0,113.47,5.987,18.953,0,"2"
"412","2024-08-07","09:42:34","ct140","2024-08-07_ct140","canopy",40,"28","4","c_d5_r2","5",142.8,126.88,126.88,0.598,0.536,0.646,0.025,25.756,0,220.884,22.926,9.634,0,"2"
"413","2024-08-07","09:46:59","ct133","2024-08-07_ct133","canopy",33,"35","1","c_d5_r2","5",78.09,72.39,72.39,0.905,0.696,0.672,0.031,21.513,0,116.2,11.277,10.305,0,"2"
"414","2024-08-07","09:51:43","ct134","2024-08-07_ct134","canopy",34,"28","1","c_d5_r2","5",155.32,144.38,144.38,1.171,0.941,0.747,0.023,32.02,0,207.985,16.961,12.263,0,"2"
"415","2024-08-07","09:56:20","ct135","2024-08-07_ct135","canopy",35,"35","2","c_d5_r2","5",128.03,110.62,110.62,0.362,0.322,0.508,0.022,22.894,0,251.962,31.018,8.123,0,"2"
"416","2024-08-07","10:00:43","ct136","2024-08-07_ct136","canopy",36,"28","2","c_d5_r2","5",84.09,93.48,93.48,0.778,0.577,0.569,0.008,68.155,0,147.878,4.973,29.736,0,"2"
"417","2024-08-07","10:05:25","ct145","2024-08-07_ct145","canopy",45,"35","3","c_d5_r2","5",95.22,89.88,89.88,0.52,0.531,0.641,0.014,46.572,0,148.466,7.318,20.289,0,"2"
"418","2024-08-07","10:09:54","ct146","2024-08-07_ct146","canopy",46,"28","3","c_d5_r2","5",119.69,107.5,107.5,0.497,0.436,0.611,0.029,21.261,0,195.984,23.523,8.332,0,"2"
"419","2024-08-07","10:14:41","ct147","2024-08-07_ct147","canopy",47,"35","4","c_d5_r2","5",67.81,64.38,64.38,0.6,0.43,0.635,0.026,24.276,0,106.74,8.875,12.027,0,"2"
"420","2024-08-07","10:19:19","ct148","2024-08-07_ct148","canopy",48,"28","4","c_d5_r2","5",68.12,69.7,64.38,0.611,0.426,0.512,0.012,43.69,0,133.148,6.709,19.846,0,"2"
"421","2024-08-07","10:23:57","ct141","2024-08-07_ct141","canopy",41,"35","1","c_d5_r2","5",101.25,81.06,81.06,0.429,0.241,0.487,0.046,10.518,0,207.859,51.59,4.029,0.007,"2"
"422","2024-08-07","10:28:36","ct142","2024-08-07_ct142","canopy",42,"28","1","c_d5_r2","5",86.52,73.92,73.92,0.333,0.29,0.49,0.03,16.407,0,176.64,26.403,6.69,0.001,"2"
"423","2024-08-07","10:33:03","ct143","2024-08-07_ct143","canopy",43,"35","2","c_d5_r2","5",60.09,58.12,57.12,0.044,0,0.474,0.018,26.805,0,126.648,10.202,12.414,0,"2"
"424","2024-08-07","10:37:40","ct144","2024-08-07_ct144","canopy",44,"28","2","c_d5_r2","5",103.41,95,95,0.802,0.561,0.604,0.024,25.102,0,171.086,16.513,10.361,0,"2"
"425","2024-08-07","10:42:00","ct105","2024-08-07_ct105","canopy",5,"35","3","c_d5_r2","5",72.86,75.44,75,0.603,0.431,0.615,0.017,37.252,0,118.537,6.695,17.705,0,"2"
"426","2024-08-07","10:46:28","ct106","2024-08-07_ct106","canopy",6,"28","3","c_d5_r2","5",51.85,55.44,55.44,0.574,0.295,0.61,0.013,48.05,0,84.981,3.254,26.118,0,"2"
"427","2024-08-07","10:51:45","ct107","2024-08-07_ct107","canopy",7,"35","4","c_d5_r2","5",115.93,117.26,117.26,0.67,0.494,0.563,0.016,34.286,0,205.99,15.629,13.18,0,"2"
"428","2024-08-07","10:56:14","ct108","2024-08-07_ct108","canopy",8,"28","4","c_d5_r2","5",147.38,136.94,136.94,0.242,0.246,0.607,0.009,64.167,0,242.934,10.513,23.108,0,"2"
"429","2024-08-07","11:00:40","ct101","2024-08-07_ct101","canopy",1,"35","1","c_d5_r2","5",31.91,36.48,36.48,1.189,0.624,2.434,2.185,1.114,0.308,13.11,12,1.093,0.317,"2"
"430","2024-08-07","11:10:06","ct102","2024-08-07_ct102","canopy",2,"28","1","c_d5_r2","5",54.98,78.72,54.18,0.962,0.62,0.552,0.031,17.578,0,99.636,11.129,8.953,0,"2"
"431","2024-08-07","11:14:53","ct103","2024-08-07_ct103","canopy",3,"35","2","c_d5_r2","5",54.6,66.25,66.25,0.585,0.421,0.513,0.022,23.494,0,106.514,9.144,11.649,0,"2"
"432","2024-08-07","11:19:22","ct104","2024-08-07_ct104","canopy",4,"28","2","c_d5_r2","5",70.39,76.25,76.25,0.878,0.531,0.613,0.01,63.082,0,114.84,3.783,30.357,0,"2"
"433","2024-08-20","07:43:15","ct277","2024-08-20_ct277","under",77,"35","3","u_d9_r3","9",59.87,61.5,55.86,0.737,0.436,0.653,0.016,41.229,0,91.652,4.219,21.724,0,"3"
"434","2024-08-20","07:48:10","ct278","2024-08-20_ct278","under",78,"28","3","u_d9_r3","9",31.51,37.5,31.35,0.734,0.37,0.445,0.022,19.803,0,70.853,6.101,11.613,0,"3"
"435","2024-08-20","07:53:43","ct279","2024-08-20_ct279","under",79,"35","4","u_d9_r3","9",58.2,62.5,57.12,0.545,0.26,0.528,0.008,62.56,0,110.225,3.602,30.599,0,"3"
"436","2024-08-20","07:58:26","ct280","2024-08-20_ct280","under",80,"28","4","u_d9_r3","9",109.87,104.14,104.14,0.442,0.237,0.572,0.008,73.232,0,192.214,6.648,28.913,0,"3"
"437","2024-08-20","08:03:14","ct273","2024-08-20_ct273","under",73,"35","1","u_d9_r3","9",51.5,55.02,55.02,1.048,0.47,0.526,0.015,35.065,0,97.894,5.443,17.987,0,"3"
"438","2024-08-20","08:07:51","ct274","2024-08-20_ct274","under",74,"28","1","u_d9_r3","9",57.33,55,53.01,1.267,0.649,0.651,0.037,17.741,0,88.126,9.277,9.5,0,"3"
"439","2024-08-20","08:13:07","ct275","2024-08-20_ct275","under",75,"35","2","u_d9_r3","9",49.91,47.88,47.88,0.779,0.386,0.508,0.016,31.974,0,98.262,6,16.376,0,"3"
"440","2024-08-20","08:17:58","ct276","2024-08-20_ct276","under",76,"28","2","u_d9_r3","9",39.76,42.5,41.04,0.057,0.004,0.489,0.02,24.907,0,81.259,5.892,13.792,0,"3"
"441","2024-08-20","08:22:28","ct285","2024-08-20_ct285","under",85,"35","3","u_d9_r3","9",72.24,72.5,72.5,0.558,0.333,0.533,0.009,59.322,0,135.466,5.061,26.768,0,"3"
"442","2024-08-20","08:26:52","ct286","2024-08-20_ct286","under",86,"28","3","u_d9_r3","9",70.44,68.88,68.88,0.685,0.428,0.675,0.02,33.386,0,104.413,6.257,16.686,0,"3"
"443","2024-08-20","08:32:07","ct287","2024-08-20_ct287","under",87,"35","4","u_d9_r3","9",38.32,48.38,42.42,0.467,0.213,0.443,0.025,17.623,0,86.435,9.087,9.512,0,"3"
"444","2024-08-20","08:36:39","ct288","2024-08-20_ct288","under",88,"28","4","u_d9_r3","9",99.87,91.88,91.88,0.607,0.358,0.561,0.021,27.12,0,178.047,16.15,11.025,0,"3"
"445","2024-08-20","08:41:06","ct281","2024-08-20_ct281","under",81,"35","1","u_d9_r3","9",61.64,63,63,1.041,0.762,0.806,0.016,50.646,0,76.468,2.658,28.765,0,"3"
"446","2024-08-20","08:45:59","ct282","2024-08-20_ct282","under",82,"28","1","u_d9_r3","9",70.83,66.36,66.36,0.701,0.4,0.571,0.028,20.543,0,124.141,12.947,9.588,0,"3"
"447","2024-08-20","08:51:25","ct283","2024-08-20_ct283","under",83,"35","2","u_d9_r3","9",81.34,83.64,83.64,0.886,0.614,0.67,0.015,43.806,0,121.331,5.881,20.63,0,"3"
"448","2024-08-20","08:56:26","ct284","2024-08-20_ct284","under",84,"28","2","u_d9_r3","9",74.72,74.38,74.38,0.552,0.367,0.518,0.008,62.398,0,144.142,5.243,27.492,0,"3"
"449","2024-08-20","09:00:52","ct293","2024-08-20_ct293","under",93,"35","3","u_d9_r3","9",59.94,57.5,57.12,0.336,0.164,0.583,0.017,33.956,0,102.855,6.024,17.074,0,"3"
"450","2024-08-20","09:05:51","ct294","2024-08-20_ct294","under",94,"28","3","u_d9_r3","9",87.1,85,85,0.632,0.415,0.549,0.016,34.284,0,158.561,10.886,14.566,0,"3"
"451","2024-08-20","09:10:53","ct295","2024-08-20_ct295","under",95,"35","4","u_d9_r3","9",74.12,75.62,75.62,0.733,0.433,0.574,0.013,44.813,0,129.23,6.276,20.592,0,"3"
"452","2024-08-20","09:15:27","ct296","2024-08-20_ct296","under",96,"28","4","u_d9_r3","9",96.79,99.22,99.22,0.526,0.398,0.596,0.012,51.082,0,162.322,7.546,21.51,0,"3"
"453","2024-08-20","09:20:47","ct289","2024-08-20_ct289","under",89,"35","1","u_d9_r3","9",81,74.1,74.1,1.185,0.902,0.819,0.052,15.757,0,98.877,12.283,8.05,0,"3"
"454","2024-08-20","09:25:22","ct290","2024-08-20_ct290","under",90,"28","1","u_d9_r3","9",104.98,103.12,103.12,1,0.773,0.774,0.027,28.599,0,135.684,10.521,12.897,0,"3"
"455","2024-08-20","09:29:53","ct291","2024-08-20_ct291","under",91,"35","2","u_d9_r3","9",69.39,75.44,68.12,0.959,0.52,0.6,0.01,62.044,0,115.576,3.881,29.782,0,"3"
"456","2024-08-20","09:35:15","ct292","2024-08-20_ct292","under",92,"28","2","u_d9_r3","9",60.4,61.25,60.9,0.531,0.293,0.471,0.007,63.327,0,128.17,4.39,29.193,0,"3"
"457","2024-08-20","09:40:02","ct253","2024-08-20_ct253","under",53,"35","3","u_d9_r3","9",91.71,93.48,93.48,0.494,0.299,0.545,0.009,63.614,0,168.122,6.361,26.432,0,"3"
"458","2024-08-20","09:44:43","ct254","2024-08-20_ct254","under",54,"28","3","u_d9_r3","9",97.46,101.88,101.88,0.48,0.294,0.454,0.011,42.627,0,214.635,13.31,16.126,0,"3"
"459","2024-08-20","09:49:09","ct255","2024-08-20_ct255","under",55,"35","4","u_d9_r3","9",62.14,73.8,66.25,0.602,0.359,0.572,0.015,38.565,0,108.735,5.733,18.965,0,"3"
"460","2024-08-20","09:54:14","ct256","2024-08-20_ct256","under",56,"28","4","u_d9_r3","9",80.79,77.5,77.5,0.333,0.212,0.534,0.013,42.644,0,151.404,8.211,18.439,0,"3"
"461","2024-08-20","10:01:32","ct249","2024-08-20_ct249","under",49,"35","1","u_d9_r3","9",73.57,74.95,74.95,0.983,0.833,0.831,0.035,23.532,0,88.482,7.034,12.58,0,"3"
"462","2024-08-20","10:06:39","ct250","2024-08-20_ct250","under",50,"28","1","u_d9_r3","9",87.05,80.94,80.94,0.813,0.657,0.727,0.03,23.928,0,119.75,10.572,11.327,0,"3"
"463","2024-08-20","10:11:10","ct251","2024-08-20_ct251","under",51,"35","2","u_d9_r3","9",80.48,79.8,79.8,0.366,0.314,0.688,0.013,52.503,0,116.932,4.661,25.087,0,"3"
"464","2024-08-20","10:15:42","ct252","2024-08-20_ct252","under",52,"28","2","u_d9_r3","9",47.31,59.04,51.66,0.397,0.323,0.424,0.02,21.437,0,111.652,10.703,10.432,0,"3"
"465","2024-08-20","10:22:28","ct261","2024-08-20_ct261","under",61,"35","3","u_d9_r3","9",74.91,73.08,73.08,0.551,0.379,0.647,0.01,67.015,0,115.727,3.599,32.152,0,"3"
"466","2024-08-20","10:27:01","ct262","2024-08-20_ct262","under",62,"28","3","u_d9_r3","9",65.98,61.88,58.99,0.517,0.338,0.555,0.023,24.384,0,118.778,10.257,11.58,0,"3"
"467","2024-08-20","10:32:21","ct263","2024-08-20_ct263","under",63,"35","4","u_d9_r3","9",69.68,70.62,70.62,0.488,0.322,0.525,0.011,47.235,0,132.73,6.179,21.482,0,"3"
"468","2024-08-20","10:41:36","ct264","2024-08-20_ct264","under",64,"28","4","u_d9_r3","9",82.54,82,79.38,0.662,0.424,0.6,0.02,30.653,0,137.469,9.995,13.753,0,"3"
"469","2024-08-20","10:46:30","ct257","2024-08-20_ct257","under",57,"35","1","u_d9_r3","9",98.35,98.75,98.75,0.711,0.702,0.705,0.007,107.534,0,139.47,2.907,47.982,0,"3"
"470","2024-08-20","10:51:43","ct258","2024-08-20_ct258","under",58,"28","1","u_d9_r3","9",108.37,97.02,97.02,0.853,0.762,0.748,0.028,26.591,0,144.845,12.386,11.694,0,"3"
"471","2024-08-20","10:56:31","ct259","2024-08-20_ct259","under",59,"35","2","u_d9_r3","9",116.81,115,115,0.471,0.352,0.523,0.006,88.901,0,223.383,6.747,33.107,0,"3"
"472","2024-08-20","11:01:39","ct260","2024-08-20_ct260","under",60,"28","2","u_d9_r3","9",108.75,105.62,105.62,0.518,0.444,0.641,0.021,30.357,0,169.679,13.5,12.569,0,"3"
"473","2024-08-20","11:06:41","ct269","2024-08-20_ct269","under",69,"35","3","u_d9_r3","9",84.31,83.12,83.12,0.572,0.461,0.562,0.01,57.833,0,149.954,5.975,25.099,0,"3"
"474","2024-08-20","11:11:24","ct270","2024-08-20_ct270","under",70,"28","3","u_d9_r3","9",79.34,77.5,77.5,0.555,0.41,0.559,0.013,41.509,0,141.993,7.719,18.394,0,"3"
"475","2024-08-20","11:15:48","ct271","2024-08-20_ct271","under",71,"35","4","u_d9_r3","9",129.07,127.92,127.92,0.361,0.377,0.633,0.004,154.267,0,203.91,3.425,59.535,0,"3"
"476","2024-08-20","11:21:10","ct272","2024-08-20_ct272","under",72,"28","4","u_d9_r3","9",118.14,108.12,108.12,0.42,0.35,0.596,0.02,30.107,0,198.307,16.885,11.745,0,"3"
"477","2024-08-20","11:26:22","ct265","2024-08-20_ct265","under",65,"35","1","u_d9_r3","9",98.41,95.94,95.94,0.833,0.631,0.633,0.009,69.534,0,155.399,5.22,29.769,0,"3"
"478","2024-08-20","11:31:35","ct266","2024-08-20_ct266","under",66,"28","1","u_d9_r3","9",104.4,98.4,98.4,0.641,0.589,0.694,0.019,36.658,0,150.468,9.47,15.888,0,"3"
"479","2024-08-20","11:36:15","ct267","2024-08-20_ct267","under",67,"35","2","u_d9_r3","9",98.5,99.38,99.38,0.488,0.397,0.561,0.006,87.416,0,175.482,4.911,35.734,0,"3"
"480","2024-08-20","11:41:08","ct268","2024-08-20_ct268","under",68,"28","2","u_d9_r3","9",141.31,128.12,128.12,0.491,0.381,0.575,0.012,46.051,0,245.88,14.899,16.503,0,"3"
"481","2024-08-20","13:40:34","ct229","2024-08-20_ct229","canopy",29,"35","3","u_d9_r3","9",97.73,101.68,101.68,0.463,0.397,0.516,0.004,142.475,0,189.305,3.346,56.58,0,"3"
"482","2024-08-20","13:46:29","ct230","2024-08-20_ct230","canopy",30,"28","3","u_d9_r3","9",86.96,78.75,78.75,0.592,0.465,0.588,0.032,18.333,0,147.832,18.479,8,0,"3"
"483","2024-08-20","13:50:52","ct231","2024-08-20_ct231","canopy",31,"35","4","u_d9_r3","9",59.58,72.16,63.75,0.259,0.177,0.408,0.018,22.477,0,146.055,14.823,9.853,0,"3"
"484","2024-08-20","13:55:24","ct232","2024-08-20_ct232","canopy",32,"28","4","u_d9_r3","9",138.15,124.64,124.64,0.513,0.401,0.567,0.022,26.119,0,243.497,25.911,9.397,0,"3"
"485","2024-08-20","14:00:08","ct225","2024-08-20_ct225","canopy",25,"35","1","u_d9_r3","9",79.24,79.38,79.38,0.627,0.514,0.546,0.016,35.15,0,145.08,9.391,15.449,0,"3"
"486","2024-08-20","14:05:06","ct226","2024-08-20_ct226","canopy",26,"28","1","u_d9_r3","9",134.96,135.3,135.3,1.784,1.737,0.797,0.02,39.862,0,169.281,10.247,16.519,0,"3"
"487","2024-08-20","14:09:45","ct227","2024-08-20_ct227","canopy",27,"35","2","u_d9_r3","9",61,60.48,60.48,0.387,0.181,0.454,0.005,96.35,0,134.499,3.085,43.596,0,"3"
"488","2024-08-20","14:14:10","ct228","2024-08-20_ct228","canopy",28,"28","2","u_d9_r3","9",77.63,75.44,70.62,0.529,0.351,0.453,0.015,31.017,0,171.439,13.402,12.792,0,"3"
"489","2024-08-20","14:19:02","ct237","2024-08-20_ct237","canopy",37,"35","3","u_d9_r3","9",88.12,90,90,0.424,0.453,0.666,0.02,32.875,0,132.238,8.832,14.973,0,"3"
"490","2024-08-20","14:23:29","ct238","2024-08-20_ct238","canopy",38,"28","3","u_d9_r3","9",63.55,75.62,75.62,0.142,0.069,0.378,0.019,20.139,0,167.943,20.062,8.371,0,"3"
"491","2024-08-20","14:28:11","ct239","2024-08-20_ct239","canopy",39,"35","4","u_d9_r3","9",123.71,113.98,113.98,0.382,0.382,0.598,0.023,26.25,0,206.7,20.511,10.077,0,"3"
"492","2024-08-20","14:33:02","ct240","2024-08-20_ct240","canopy",40,"28","4","u_d9_r3","9",139.46,130.62,130.62,0.536,0.433,0.56,0.009,62.353,0,249.106,11.208,22.226,0,"3"
"493","2024-08-20","14:37:59","ct233","2024-08-20_ct233","canopy",33,"35","1","u_d9_r3","9",129.82,118.12,118.12,0.85,0.817,0.606,0.025,24.567,0,214.203,23.03,9.301,0,"3"
"494","2024-08-20","14:43:24","ct234","2024-08-20_ct234","canopy",34,"28","1","u_d9_r3","9",149.72,141.25,141.25,1.034,0.995,0.786,0.03,26.098,0,190.393,18.411,10.341,0,"3"
"495","2024-08-20","14:47:56","ct235","2024-08-20_ct235","canopy",35,"35","2","u_d9_r3","9",130.25,113.16,113.16,0.155,0.208,0.566,0.022,25.312,0,230.066,24.694,9.317,0,"3"
"496","2024-08-20","14:56:04","ct236","2024-08-20_ct236","canopy",36,"28","2","u_d9_r3","9",103.94,95.12,95.12,0.847,0.609,0.598,0.029,20.65,0,173.82,20.517,8.472,0,"3"
"497","2024-08-20","15:00:35","ct245","2024-08-20_ct245","canopy",45,"35","3","u_d9_r3","9",83.78,80.62,80.62,0.542,0.414,0.586,0.026,22.294,0,142.888,14.498,9.855,0,"3"
"498","2024-08-20","15:05:08","ct246","2024-08-20_ct246","canopy",46,"28","3","u_d9_r3","9",120.43,108.24,108.24,0.647,0.462,0.572,0.024,23.646,0,210.541,23.36,9.013,0,"3"
"499","2024-08-20","15:09:44","ct247","2024-08-20_ct247","canopy",47,"35","4","u_d9_r3","9",94.25,94.3,94.3,0.324,0.279,0.457,0.006,74.219,0,206.057,7.223,28.527,0,"3"
"500","2024-08-20","15:14:50","ct248","2024-08-20_ct248","canopy",48,"28","4","u_d9_r3","9",51.15,55.62,47.46,0.214,0.085,0.275,0.009,31.059,0,186.202,15.001,12.412,0,"3"
"501","2024-08-20","15:19:26","ct241","2024-08-20_ct241","canopy",41,"35","1","u_d9_r3","9",144.22,135.3,135.3,1.257,1.21,0.787,0.031,25.141,0,183.315,18.136,10.108,0,"3"
"502","2024-08-20","15:24:43","ct242","2024-08-20_ct242","canopy",42,"28","1","u_d9_r3","9",119.11,108.12,108.12,0.993,0.93,0.764,0.034,22.246,0,155.968,16.399,9.511,0,"3"
"503","2024-08-20","15:29:47","ct243","2024-08-20_ct243","canopy",43,"35","2","u_d9_r3","9",64.63,71.88,71.88,0.662,0.381,0.482,0.013,37.373,0,134.066,7.918,16.931,0,"3"
"504","2024-08-20","15:34:17","ct244","2024-08-20_ct244","canopy",44,"28","2","u_d9_r3","9",122.62,107.42,107.42,0.6,0.495,0.576,0.019,30.11,0,212.958,18.639,11.426,0,"3"
"505","2024-08-20","15:38:51","ct205","2024-08-20_ct205","canopy",5,"35","3","u_d9_r3","9",122.84,102.5,102.5,0.387,0.301,0.501,0.026,19.467,0,245.191,35.106,6.984,0,"3"
"506","2024-08-20","15:43:44","ct206","2024-08-20_ct206","canopy",6,"28","3","u_d9_r3","9",78.63,83.75,83.75,0.22,0.152,0.49,0.009,51.838,0,160.549,7.324,21.92,0,"3"
"507","2024-08-20","15:48:33","ct207","2024-08-20_ct207","canopy",7,"35","4","u_d9_r3","9",132.13,120.54,120.54,0.453,0.467,0.61,0.019,32.058,0,216.582,17.922,12.085,0,"3"
"508","2024-08-20","15:53:14","ct208","2024-08-20_ct208","canopy",8,"28","4","u_d9_r3","9",118.46,110,110,0.175,0.205,0.555,0.013,41.18,0,213.345,13.663,15.615,0,"3"
"509","2024-08-20","15:57:42","ct201","2024-08-20_ct201","canopy",1,"35","1","u_d9_r3","9",119.22,111.25,111.25,0.772,0.714,0.721,0.034,21.025,0,165.331,18.805,8.792,0,"3"
"510","2024-08-20","16:02:30","ct202","2024-08-20_ct202","canopy",2,"28","1","u_d9_r3","9",96.09,86.25,86.25,0.841,0.632,0.653,0.034,19.216,0,147.227,17.53,8.398,0,"3"
"511","2024-08-20","16:07:06","ct203","2024-08-20_ct203","canopy",3,"35","2","u_d9_r3","9",128.18,116.44,116.44,0.667,0.648,0.65,0.018,36.234,0,197.11,13.913,14.168,0,"3"
"512","2024-08-20","16:12:19","ct204","2024-08-20_ct204","canopy",4,"28","2","u_d9_r3","9",140.12,124.64,124.64,0.43,0.354,0.575,0.023,24.693,0,243.723,27.444,8.881,0,"3"
"513","2024-08-20","16:16:51","ct213","2024-08-20_ct213","canopy",13,"35","3","u_d9_r3","9",92.02,93.48,93.48,0.5,0.424,0.469,0.005,86.375,0,196.142,5.797,33.837,0,"3"
"514","2024-08-20","16:21:38","ct214","2024-08-20_ct214","canopy",14,"28","3","u_d9_r3","9",95.27,106.6,106.6,0.313,0.25,0.437,0.012,36.088,0,218.089,16.075,13.567,0,"3"
"515","2024-08-20","16:26:04","ct215","2024-08-20_ct215","canopy",15,"35","4","u_d9_r3","9",121.07,110.7,110.7,0.393,0.258,0.541,0.014,38.929,0,223.929,15.461,14.484,0,"3"
"516","2024-08-20","16:31:14","ct216","2024-08-20_ct216","canopy",16,"28","4","u_d9_r3","9",97.15,87.74,87.74,0.77,0.437,0.533,0.026,20.225,0,182.203,22.356,8.15,0,"3"
"517","2024-08-20","16:36:15","ct209","2024-08-20_ct209","canopy",9,"35","1","u_d9_r3","9",136.03,119.38,119.38,0.954,0.68,0.658,0.037,17.669,0,206.645,30.463,6.784,0.001,"3"
"518","2024-08-20","16:46:20","ct210","2024-08-20_ct210","canopy",10,"28","1","u_d9_r3","9",111.66,106.25,106.25,0.876,0.719,0.616,0.025,24.98,0,181.254,17.97,10.086,0,"3"
"519","2024-08-20","16:50:53","ct211","2024-08-20_ct211","canopy",11,"35","2","u_d9_r3","9",105.56,100,100,0.743,0.385,0.411,0.009,44.187,0,256.593,16.49,15.561,0,"3"
"520","2024-08-20","16:55:52","ct212","2024-08-20_ct212","canopy",12,"28","2","u_d9_r3","9",73.01,68.75,68.75,0.545,0.331,0.498,0.011,43.568,0,146.531,7.682,19.075,0,"3"
"521","2024-08-20","17:00:22","ct221","2024-08-20_ct221","canopy",21,"35","3","u_d9_r3","9",49.13,62.32,47.46,0.316,0.19,0.398,0.018,21.687,0,123.402,12.162,10.146,0,"3"
"522","2024-08-20","17:05:04","ct222","2024-08-20_ct222","canopy",22,"28","3","u_d9_r3","9",139.17,128.74,128.74,0.664,0.463,0.545,0.018,31.069,0,255.166,23.269,10.966,0,"3"
"523","2024-08-20","17:09:34","ct223","2024-08-20_ct223","canopy",23,"35","4","u_d9_r3","9",60.08,66.88,66.88,0.396,0.227,0.494,0.012,42.931,0,121.518,6.014,20.206,0,"3"
"524","2024-08-20","17:19:28","ct224","2024-08-20_ct224","canopy",24,"28","4","u_d9_r3","9",84.7,81.25,81.25,0.389,0.174,0.423,0.006,76.475,0,200.048,6.728,29.732,0,"3"
"525","2024-08-20","17:26:08","ct217","2024-08-20_ct217","canopy",17,"35","1","u_d9_r3","9",76.75,68.88,68.04,0.725,0.388,0.523,0.023,22.549,0,146.695,14.865,9.869,0,"3"
"526","2024-08-20","17:32:08","ct218","2024-08-20_ct218","canopy",18,"28","1","u_d9_r3","9",77.76,86.92,86.92,1.083,0.484,0.475,0.015,31.715,0,163.708,12.298,13.312,0,"3"
"527","2024-08-20","17:43:13","ct219","2024-08-20_ct219","canopy",19,"35","2","u_d9_r3","9",69.09,65.62,65.62,0.578,0.237,0.371,0.009,43.613,0,186.149,10.679,17.431,0,"3"
"528","2024-08-20","17:47:39","ct220","2024-08-20_ct220","canopy",20,"28","2","u_d9_r3","9",39.55,43.46,38.48,0.35,0.1,0.397,0.012,32.807,0,99.61,5.961,16.711,0,"3"
"529","2024-08-03","07:43:01","ct101","2024-08-03_ct101","canopy",1,"35","1","c_d1_r2","1",81.18,75.44,75.24,1.262,0.972,0.881,0.05,17.743,0,92.11,9.872,9.33,0,"2"
"530","2024-08-03","07:47:30","ct102","2024-08-03_ct102","canopy",2,"28","1","c_d1_r2","1",108.43,103.12,103.12,1.646,0.988,0.667,0.018,36.446,0,162.589,10.601,15.338,0,"2"
"531","2024-08-03","07:51:58","ct103","2024-08-03_ct103","canopy",3,"35","2","c_d1_r2","1",73.99,82.82,82.82,0.524,0.36,0.415,0.011,39.297,0,178.361,11.172,15.965,0,"2"
"532","2024-08-03","07:56:24","ct104","2024-08-03_ct104","canopy",4,"28","2","c_d1_r2","1",77.52,78.72,69.38,1.029,0.63,0.582,0.023,25.574,0,133.11,11.457,11.618,0,"2"
