"","date","time","f","f0","fm","fm_prime","epar","yield","etr","npq","delta_npq","retr","id","fv_fm","unique_id","run_proxy","plant_id","treatment","rlc_order","temp","run","species","last_digit"
"157",2021-09-20,09:37:22,145,134,NA,206,125,0.296,15.5,"0.354",0,37,"hm3-2",0.52,"2021-09-20_hm3-2",1,3,"2",2,27,1,"h","2"
"158",2021-09-20,09:37:52,146,134,NA,183,190,0.202,16.1,"0.525",0,38.38,"hm3-2",0.52,"2021-09-20_hm3-2",1,3,"2",2,27,1,"h","2"
"159",2021-09-20,09:38:22,149,134,NA,173,285,0.139,16.6,"0.613",0,39.62,"hm3-2",0.52,"2021-09-20_hm3-2",1,3,"2",2,27,1,"h","2"
"160",2021-09-20,09:38:52,149,134,NA,166,420,0.102,18,"0.681",0,42.84,"hm3-2",0.52,"2021-09-20_hm3-2",1,3,"2",2,27,1,"h","2"
"161",2021-09-20,09:39:23,150,134,NA,163,625,0.08,21,"0.712",0,50,"hm3-2",0.52,"2021-09-20_hm3-2",1,3,"2",2,27,1,"h","2"
"162",2021-09-20,09:39:53,152,134,NA,165,820,0.079,27.2,"0.691",0,64.78,"hm3-2",0.52,"2021-09-20_hm3-2",1,3,"2",2,27,1,"h","2"
"163",2021-09-20,09:40:16,130,130,NA,234,0,0.444,0,"-",0,0,"hm3-3",0.444,"2021-09-20_hm3-3",1,3,"3",2,27,1,"h","3"
"164",2021-09-20,09:40:46,145,130,NA,200,66,0.275,7.6,"0.170",0,18.15,"hm3-3",0.444,"2021-09-20_hm3-3",1,3,"3",2,27,1,"h","3"
"165",2021-09-20,09:41:17,140,130,NA,194,90,0.278,10.5,"0.206",0,25.02,"hm3-3",0.444,"2021-09-20_hm3-3",1,3,"3",2,27,1,"h","3"
"166",2021-09-20,09:41:47,143,130,NA,183,125,0.219,11.5,"0.279",0,27.38,"hm3-3",0.444,"2021-09-20_hm3-3",1,3,"3",2,27,1,"h","3"
"167",2021-09-20,09:42:17,145,130,NA,169,190,0.142,11.3,"0.385",0,26.98,"hm3-3",0.444,"2021-09-20_hm3-3",1,3,"3",2,27,1,"h","3"
"168",2021-09-20,09:42:48,145,130,NA,163,285,0.11,13.2,"0.436",0,31.35,"hm3-3",0.444,"2021-09-20_hm3-3",1,3,"3",2,27,1,"h","3"
"169",2021-09-20,09:43:18,147,130,NA,160,420,0.081,14.3,"0.463",0,34.02,"hm3-3",0.444,"2021-09-20_hm3-3",1,3,"3",2,27,1,"h","3"
"170",2021-09-20,09:43:48,150,130,NA,158,625,0.051,13.4,"0.481",0,31.87,"hm3-3",0.444,"2021-09-20_hm3-3",1,3,"3",2,27,1,"h","3"
"171",2021-09-20,09:44:18,152,130,NA,159,820,0.044,15.2,"0.472",0,36.08,"hm3-3",0.444,"2021-09-20_hm3-3",1,3,"3",2,27,1,"h","3"
"172",2021-09-20,09:44:50,81,81,NA,208,0,0.611,0,"-",0,0,"hm3-4",0.611,"2021-09-20_hm3-4",1,3,"4",2,27,1,"h","4"
"173",2021-09-20,09:45:20,94,81,NA,166,66,0.434,12,"0.253",0,28.64,"hm3-4",0.611,"2021-09-20_hm3-4",1,3,"4",2,27,1,"h","4"
"174",2021-09-20,09:45:51,91,81,NA,153,90,0.405,15.3,"0.359",0,36.45,"hm3-4",0.611,"2021-09-20_hm3-4",1,3,"4",2,27,1,"h","4"
"175",2021-09-20,09:46:21,91,81,NA,133,125,0.316,16.6,"0.564",0,39.5,"hm3-4",0.611,"2021-09-20_hm3-4",1,3,"4",2,27,1,"h","4"
"176",2021-09-20,09:46:51,92,81,NA,120,190,0.233,18.6,"0.733",0,44.27,"hm3-4",0.611,"2021-09-20_hm3-4",1,3,"4",2,27,1,"h","4"
"177",2021-09-20,09:47:22,94,81,NA,116,285,0.19,22.7,"0.793",0,54.15,"hm3-4",0.611,"2021-09-20_hm3-4",1,3,"4",2,27,1,"h","4"
"178",2021-09-20,09:47:52,96,81,NA,113,420,0.15,26.5,"0.841",0,63,"hm3-4",0.611,"2021-09-20_hm3-4",1,3,"4",2,27,1,"h","4"
"179",2021-09-20,09:48:22,99,81,NA,109,625,0.092,24.2,"0.908",0,57.5,"hm3-4",0.611,"2021-09-20_hm3-4",1,3,"4",2,27,1,"h","4"
"180",2021-09-20,09:48:52,99,81,NA,111,820,0.108,37.2,"0.874",0,88.56,"hm3-4",0.611,"2021-09-20_hm3-4",1,3,"4",2,27,1,"h","4"
"181",2021-09-20,09:49:27,202,202,NA,802,0,0.748,0,"-",0,0,"ul3-1",0.748,"2021-09-20_ul3-1",1,3,"1",2,27,1,"u","1"
"182",2021-09-20,09:49:58,271,202,NA,481,66,0.437,12.1,"0.667",0,28.84,"ul3-1",0.748,"2021-09-20_ul3-1",1,3,"1",2,27,1,"u","1"
"183",2021-09-20,09:50:28,274,202,NA,454,90,0.396,15,"0.767",0,35.64,"ul3-1",0.748,"2021-09-20_ul3-1",1,3,"1",2,27,1,"u","1"
"184",2021-09-20,09:50:58,285,202,NA,442,125,0.355,18.6,"0.814",0,44.38,"ul3-1",0.748,"2021-09-20_ul3-1",1,3,"1",2,27,1,"u","1"
"185",2021-09-20,09:51:28,305,202,NA,429,190,0.289,23.1,"0.869",0,54.91,"ul3-1",0.748,"2021-09-20_ul3-1",1,3,"1",2,27,1,"u","1"
"186",2021-09-20,09:51:59,327,202,NA,419,285,0.22,26.3,"0.914",0,62.7,"ul3-1",0.748,"2021-09-20_ul3-1",1,3,"1",2,27,1,"u","1"
"187",2021-09-20,09:52:29,347,202,NA,407,420,0.147,25.9,"0.971",0,61.74,"ul3-1",0.748,"2021-09-20_ul3-1",1,3,"1",2,27,1,"u","1"
"188",2021-09-20,09:52:59,367,202,NA,399,625,0.08,21,"1.010",0,50,"ul3-1",0.748,"2021-09-20_ul3-1",1,3,"1",2,27,1,"u","1"
"189",2021-09-20,09:53:30,370,202,NA,399,820,0.073,25.1,"1.010",0,59.86,"ul3-1",0.748,"2021-09-20_ul3-1",1,3,"1",2,27,1,"u","1"
"190",2021-09-20,09:53:57,228,228,NA,975,0,0.766,0,"-",0,0,"ul3-2",0.766,"2021-09-20_ul3-2",1,3,"2",2,27,1,"u","2"
"191",2021-09-20,09:54:27,337,228,NA,622,66,0.458,12.7,"0.568",0,30.23,"ul3-2",0.766,"2021-09-20_ul3-2",1,3,"2",2,27,1,"u","2"
"192",2021-09-20,09:54:58,353,228,NA,599,90,0.411,15.5,"0.628",0,36.99,"ul3-2",0.766,"2021-09-20_ul3-2",1,3,"2",2,27,1,"u","2"
"193",2021-09-20,09:55:28,375,228,NA,586,125,0.36,18.9,"0.664",0,45,"ul3-2",0.766,"2021-09-20_ul3-2",1,3,"2",2,27,1,"u","2"
"194",2021-09-20,09:55:58,402,228,NA,570,190,0.295,23.5,"0.711",0,56.05,"ul3-2",0.766,"2021-09-20_ul3-2",1,3,"2",2,27,1,"u","2"
"195",2021-09-20,09:56:29,435,228,NA,553,285,0.213,25.5,"0.763",0,60.7,"ul3-2",0.766,"2021-09-20_ul3-2",1,3,"2",2,27,1,"u","2"
"196",2021-09-20,09:56:59,459,228,NA,539,420,0.148,26.1,"0.809",0,62.16,"ul3-2",0.766,"2021-09-20_ul3-2",1,3,"2",2,27,1,"u","2"
"197",2021-09-20,09:57:29,481,228,NA,522,625,0.079,20.7,"0.868",0,49.38,"ul3-2",0.766,"2021-09-20_ul3-2",1,3,"2",2,27,1,"u","2"
"198",2021-09-20,09:57:59,479,228,NA,512,820,0.064,22,"0.904",0,52.48,"ul3-2",0.766,"2021-09-20_ul3-2",1,3,"2",2,27,1,"u","2"
"199",2021-09-20,09:58:34,209,209,NA,927,0,0.775,0,"-",0,0,"ul3-3",0.775,"2021-09-20_ul3-3",1,3,"3",2,27,1,"u","3"
"200",2021-09-20,09:59:04,317,209,NA,585,66,0.458,12.7,"0.585",0,30.23,"ul3-3",0.775,"2021-09-20_ul3-3",1,3,"3",2,27,1,"u","3"
"201",2021-09-20,09:59:35,329,209,NA,566,90,0.419,15.8,"0.638",0,37.71,"ul3-3",0.775,"2021-09-20_ul3-3",1,3,"3",2,27,1,"u","3"
"202",2021-09-20,10:00:05,341,209,NA,551,125,0.381,20,"0.682",0,47.62,"ul3-3",0.775,"2021-09-20_ul3-3",1,3,"3",2,27,1,"u","3"
"203",2021-09-20,10:00:35,351,209,NA,532,190,0.34,27.1,"0.742",0,64.6,"ul3-3",0.775,"2021-09-20_ul3-3",1,3,"3",2,27,1,"u","3"
"204",2021-09-20,10:01:06,377,209,NA,515,285,0.268,32.1,"0.800",0,76.38,"ul3-3",0.775,"2021-09-20_ul3-3",1,3,"3",2,27,1,"u","3"
"205",2021-09-20,10:01:36,399,209,NA,496,420,0.196,34.6,"0.869",0,82.32,"ul3-3",0.775,"2021-09-20_ul3-3",1,3,"3",2,27,1,"u","3"
"206",2021-09-20,10:02:06,422,209,NA,476,625,0.113,29.7,"0.947",0,70.62,"ul3-3",0.775,"2021-09-20_ul3-3",1,3,"3",2,27,1,"u","3"
"207",2021-09-20,10:02:36,428,209,NA,468,820,0.085,29.3,"0.981",0,69.7,"ul3-3",0.775,"2021-09-20_ul3-3",1,3,"3",2,27,1,"u","3"
"208",2021-09-20,10:03:03,213,213,NA,822,0,0.741,0,"-",0,0,"ul3-4",0.741,"2021-09-20_ul3-4",1,3,"4",2,27,1,"u","4"
"209",2021-09-20,10:03:33,300,213,NA,521,66,0.424,11.8,"0.578",0,27.98,"ul3-4",0.741,"2021-09-20_ul3-4",1,3,"4",2,27,1,"u","4"
"210",2021-09-20,10:04:03,308,213,NA,503,90,0.388,14.7,"0.634",0,34.92,"ul3-4",0.741,"2021-09-20_ul3-4",1,3,"4",2,27,1,"u","4"
"211",2021-09-20,10:04:34,319,213,NA,488,125,0.346,18.2,"0.684",0,43.25,"ul3-4",0.741,"2021-09-20_ul3-4",1,3,"4",2,27,1,"u","4"
"212",2021-09-20,10:05:04,336,213,NA,474,190,0.291,23.2,"0.734",0,55.29,"ul3-4",0.741,"2021-09-20_ul3-4",1,3,"4",2,27,1,"u","4"
"213",2021-09-20,10:05:34,361,213,NA,458,285,0.212,25.4,"0.795",0,60.42,"ul3-4",0.741,"2021-09-20_ul3-4",1,3,"4",2,27,1,"u","4"
"214",2021-09-20,10:06:04,385,213,NA,447,420,0.139,24.5,"0.839",0,58.38,"ul3-4",0.741,"2021-09-20_ul3-4",1,3,"4",2,27,1,"u","4"
"215",2021-09-20,10:06:35,404,213,NA,437,625,0.076,20,"0.881",0,47.5,"ul3-4",0.741,"2021-09-20_ul3-4",1,3,"4",2,27,1,"u","4"
"216",2021-09-20,10:07:05,405,213,NA,431,820,0.06,20.7,"0.907",0,49.2,"ul3-4",0.741,"2021-09-20_ul3-4",1,3,"4",2,27,1,"u","4"
"217",2021-09-20,10:07:32,129,129,NA,285,0,0.547,0,"-",0,0,"hm4-1",0.547,"2021-09-20_hm4-1",1,4,"1",1,27,1,"h","1"
"218",2021-09-20,10:08:02,141,129,NA,278,66,0.493,13.7,"0.025",0,32.54,"hm4-1",0.547,"2021-09-20_hm4-1",1,4,"1",1,27,1,"h","1"
"219",2021-09-20,10:08:33,137,129,NA,242,90,0.434,16.4,"0.178",0,39.06,"hm4-1",0.547,"2021-09-20_hm4-1",1,4,"1",1,27,1,"h","1"
"220",2021-09-20,10:09:03,137,129,NA,211,125,0.351,18.4,"0.351",0,43.88,"hm4-1",0.547,"2021-09-20_hm4-1",1,4,"1",1,27,1,"h","1"
"221",2021-09-20,10:09:33,142,129,NA,196,190,0.276,22,"0.454",0,52.44,"hm4-1",0.547,"2021-09-20_hm4-1",1,4,"1",1,27,1,"h","1"
"222",2021-09-20,10:10:03,145,129,NA,178,285,0.185,22.1,"0.601",0,52.73,"hm4-1",0.547,"2021-09-20_hm4-1",1,4,"1",1,27,1,"h","1"
"223",2021-09-20,10:10:34,146,129,NA,166,420,0.12,21.2,"0.717",0,50.4,"hm4-1",0.547,"2021-09-20_hm4-1",1,4,"1",1,27,1,"h","1"
"224",2021-09-20,10:11:04,150,129,NA,159,625,0.057,15,"0.792",0,35.62,"hm4-1",0.547,"2021-09-20_hm4-1",1,4,"1",1,27,1,"h","1"
"225",2021-09-20,10:11:34,150,129,NA,162,820,0.074,25.5,"0.759",0,60.68,"hm4-1",0.547,"2021-09-20_hm4-1",1,4,"1",1,27,1,"h","1"
"226",2021-09-20,10:12:49,119,119,NA,287,0,0.585,0,"-",0,0,"hm4-2",0.585,"2021-09-20_hm4-2",1,4,"2",1,27,1,"h","2"
"227",2021-09-20,10:13:19,135,119,NA,300,66,0.55,15.2,"- 0.043",0,36.3,"hm4-2",0.585,"2021-09-20_hm4-2",1,4,"2",1,27,1,"h","2"
"228",2021-09-20,10:13:50,148,119,NA,296,90,0.5,18.9,"- 0.030",0,45,"hm4-2",0.585,"2021-09-20_hm4-2",1,4,"2",1,27,1,"h","2"
"229",2021-09-20,10:14:20,153,119,NA,262,125,0.416,21.8,"0.095",0,52,"hm4-2",0.585,"2021-09-20_hm4-2",1,4,"2",1,27,1,"h","2"
"230",2021-09-20,10:14:50,158,119,NA,235,190,0.328,26.2,"0.221",0,62.32,"hm4-2",0.585,"2021-09-20_hm4-2",1,4,"2",1,27,1,"h","2"
"231",2021-09-20,10:15:20,161,119,NA,224,285,0.281,33.6,"0.281",0,80.09,"hm4-2",0.585,"2021-09-20_hm4-2",1,4,"2",1,27,1,"h","2"
"232",2021-09-20,10:15:51,168,119,NA,213,420,0.211,37.2,"0.347",0,88.62,"hm4-2",0.585,"2021-09-20_hm4-2",1,4,"2",1,27,1,"h","2"
"233",2021-09-20,10:16:21,173,119,NA,202,625,0.144,37.8,"0.421",0,90,"hm4-2",0.585,"2021-09-20_hm4-2",1,4,"2",1,27,1,"h","2"
"234",2021-09-20,10:16:51,178,119,NA,199,820,0.106,36.5,"0.442",0,86.92,"hm4-2",0.585,"2021-09-20_hm4-2",1,4,"2",1,27,1,"h","2"
"235",2021-09-20,10:17:54,83,83,NA,219,0,0.621,0,"-",0,0,"hm4-3",0.621,"2021-09-20_hm4-3",1,4,"3",1,27,1,"h","3"
"236",2021-09-20,10:18:24,88,83,NA,197,66,0.553,15.3,"0.112",0,36.5,"hm4-3",0.621,"2021-09-20_hm4-3",1,4,"3",1,27,1,"h","3"
"237",2021-09-20,10:18:54,88,83,NA,188,90,0.532,20.1,"0.165",0,47.88,"hm4-3",0.621,"2021-09-20_hm4-3",1,4,"3",1,27,1,"h","3"
"238",2021-09-20,10:19:24,89,83,NA,175,125,0.491,25.8,"0.251",0,61.38,"hm4-3",0.621,"2021-09-20_hm4-3",1,4,"3",1,27,1,"h","3"
"239",2021-09-20,10:19:55,91,83,NA,172,190,0.471,37.6,"0.273",0,89.49,"hm4-3",0.621,"2021-09-20_hm4-3",1,4,"3",1,27,1,"h","3"
"240",2021-09-20,10:20:25,92,83,NA,143,285,0.357,42.7,"0.531",0,101.74,"hm4-3",0.621,"2021-09-20_hm4-3",1,4,"3",1,27,1,"h","3"
"241",2021-09-20,10:20:55,93,83,NA,129,420,0.279,49.2,"0.698",0,117.18,"hm4-3",0.621,"2021-09-20_hm4-3",1,4,"3",1,27,1,"h","3"
"242",2021-09-20,10:21:26,96,83,NA,115,625,0.165,43.3,"0.904",0,103.12,"hm4-3",0.621,"2021-09-20_hm4-3",1,4,"3",1,27,1,"h","3"
"243",2021-09-20,10:21:56,96,83,NA,113,820,0.15,51.7,"0.938",0,123,"hm4-3",0.621,"2021-09-20_hm4-3",1,4,"3",1,27,1,"h","3"
"244",2021-09-20,10:22:23,107,107,NA,275,0,0.611,0,"-",0,0,"hm4-4",0.611,"2021-09-20_hm4-4",1,4,"4",1,27,1,"h","4"
"245",2021-09-20,10:22:53,118,107,NA,245,66,0.518,14.4,"0.122",0,34.19,"hm4-4",0.611,"2021-09-20_hm4-4",1,4,"4",1,27,1,"h","4"
"246",2021-09-20,10:23:23,116,107,NA,238,90,0.513,19.4,"0.155",0,46.17,"hm4-4",0.611,"2021-09-20_hm4-4",1,4,"4",1,27,1,"h","4"
"247",2021-09-20,10:23:54,118,107,NA,211,125,0.441,23.2,"0.303",0,55.12,"hm4-4",0.611,"2021-09-20_hm4-4",1,4,"4",1,27,1,"h","4"
"248",2021-09-20,10:24:24,119,107,NA,183,190,0.35,27.9,"0.503",0,66.5,"hm4-4",0.611,"2021-09-20_hm4-4",1,4,"4",1,27,1,"h","4"
"249",2021-09-20,10:24:54,122,107,NA,172,285,0.291,34.8,"0.599",0,82.93,"hm4-4",0.611,"2021-09-20_hm4-4",1,4,"4",1,27,1,"h","4"
"250",2021-09-20,10:25:24,124,107,NA,165,420,0.248,43.7,"0.667",0,104.16,"hm4-4",0.611,"2021-09-20_hm4-4",1,4,"4",1,27,1,"h","4"
"251",2021-09-20,10:25:55,127,107,NA,152,625,0.164,43.1,"0.809",0,102.5,"hm4-4",0.611,"2021-09-20_hm4-4",1,4,"4",1,27,1,"h","4"
"252",2021-09-20,10:26:25,128,107,NA,150,820,0.147,50.6,"0.833",0,120.54,"hm4-4",0.611,"2021-09-20_hm4-4",1,4,"4",1,27,1,"h","4"
"253",2021-09-20,10:27:00,227,227,NA,590,0,0.615,0,"-",0,0,"ul4-1",0.615,"2021-09-20_ul4-1",1,4,"1",1,27,1,"u","1"
"254",2021-09-20,10:27:30,265,227,NA,389,66,0.319,8.8,"0.517",0,21.05,"ul4-1",0.615,"2021-09-20_ul4-1",1,4,"1",1,27,1,"u","1"
"255",2021-09-20,10:28:00,253,227,NA,357,90,0.291,11,"0.653",0,26.19,"ul4-1",0.615,"2021-09-20_ul4-1",1,4,"1",1,27,1,"u","1"
"256",2021-09-20,10:28:31,244,227,NA,335,125,0.272,14.3,"0.761",0,34,"ul4-1",0.615,"2021-09-20_ul4-1",1,4,"1",1,27,1,"u","1"
"257",2021-09-20,10:29:01,248,227,NA,325,190,0.237,18.9,"0.815",0,45.03,"ul4-1",0.615,"2021-09-20_ul4-1",1,4,"1",1,27,1,"u","1"
"258",2021-09-20,10:29:31,258,227,NA,318,285,0.189,22.6,"0.855",0,53.87,"ul4-1",0.615,"2021-09-20_ul4-1",1,4,"1",1,27,1,"u","1"
"259",2021-09-20,10:30:02,272,227,NA,314,420,0.134,23.6,"0.879",0,56.28,"ul4-1",0.615,"2021-09-20_ul4-1",1,4,"1",1,27,1,"u","1"
"260",2021-09-20,10:30:32,287,227,NA,311,625,0.077,20.2,"0.897",0,48.12,"ul4-1",0.615,"2021-09-20_ul4-1",1,4,"1",1,27,1,"u","1"
"261",2021-09-20,10:31:02,291,227,NA,313,820,0.07,24.1,"0.885",0,57.4,"ul4-1",0.615,"2021-09-20_ul4-1",1,4,"1",1,27,1,"u","1"
"262",2021-09-20,10:32:19,258,258,NA,902,0,0.714,0,"-",0,0,"ul4-2",0.714,"2021-09-20_ul4-2",1,4,"2",1,27,1,"u","2"
"263",2021-09-20,10:32:49,334,258,NA,547,66,0.389,10.8,"0.649",0,25.67,"ul4-2",0.714,"2021-09-20_ul4-2",1,4,"2",1,27,1,"u","2"
"264",2021-09-20,10:33:19,333,258,NA,514,90,0.352,13.3,"0.755",0,31.68,"ul4-2",0.714,"2021-09-20_ul4-2",1,4,"2",1,27,1,"u","2"
"265",2021-09-20,10:33:49,340,258,NA,494,125,0.312,16.4,"0.826",0,39,"ul4-2",0.714,"2021-09-20_ul4-2",1,4,"2",1,27,1,"u","2"
"266",2021-09-20,10:34:20,355,258,NA,474,190,0.251,20,"0.903",0,47.69,"ul4-2",0.714,"2021-09-20_ul4-2",1,4,"2",1,27,1,"u","2"
"267",2021-09-20,10:34:50,373,258,NA,462,285,0.193,23.1,"0.952",0,55.01,"ul4-2",0.714,"2021-09-20_ul4-2",1,4,"2",1,27,1,"u","2"
"268",2021-09-20,10:35:20,390,258,NA,449,420,0.131,23.1,"1.009",0,55.02,"ul4-2",0.714,"2021-09-20_ul4-2",1,4,"2",1,27,1,"u","2"
"269",2021-09-20,10:35:51,404,258,NA,436,625,0.073,19.2,"1.069",0,45.62,"ul4-2",0.714,"2021-09-20_ul4-2",1,4,"2",1,27,1,"u","2"
"270",2021-09-20,10:36:21,406,258,NA,432,820,0.06,20.7,"1.088",0,49.2,"ul4-2",0.714,"2021-09-20_ul4-2",1,4,"2",1,27,1,"u","2"
"271",2021-09-20,10:36:52,226,226,NA,926,0,0.756,0,"-",0,0,"ul4-3",0.756,"2021-09-20_ul4-3",1,4,"3",1,27,1,"u","3"
"272",2021-09-20,10:37:23,328,226,NA,575,66,0.43,11.9,"0.610",0,28.38,"ul4-3",0.756,"2021-09-20_ul4-3",1,4,"3",1,27,1,"u","3"
"273",2021-09-20,10:37:53,330,226,NA,544,90,0.393,14.9,"0.702",0,35.37,"ul4-3",0.756,"2021-09-20_ul4-3",1,4,"3",1,27,1,"u","3"
"274",2021-09-20,10:38:23,327,226,NA,514,125,0.364,19.1,"0.802",0,45.5,"ul4-3",0.756,"2021-09-20_ul4-3",1,4,"3",1,27,1,"u","3"
"275",2021-09-20,10:38:54,333,226,NA,489,190,0.319,25.5,"0.894",0,60.61,"ul4-3",0.756,"2021-09-20_ul4-3",1,4,"3",1,27,1,"u","3"
"276",2021-09-20,10:39:24,350,226,NA,466,285,0.249,29.8,"0.987",0,70.97,"ul4-3",0.756,"2021-09-20_ul4-3",1,4,"3",1,27,1,"u","3"
"277",2021-09-20,10:39:54,373,226,NA,453,420,0.177,31.2,"1.044",0,74.34,"ul4-3",0.756,"2021-09-20_ul4-3",1,4,"3",1,27,1,"u","3"
"278",2021-09-20,10:40:24,396,226,NA,440,625,0.1,26.3,"1.105",0,62.5,"ul4-3",0.756,"2021-09-20_ul4-3",1,4,"3",1,27,1,"u","3"
"279",2021-09-20,10:40:55,397,226,NA,431,820,0.079,27.2,"1.148",0,64.78,"ul4-3",0.756,"2021-09-20_ul4-3",1,4,"3",1,27,1,"u","3"
"280",2021-09-20,10:41:23,198,198,NA,843,0,0.765,0,"-",0,0,"ul4-4",0.765,"2021-09-20_ul4-4",1,4,"4",1,27,1,"u","4"
"281",2021-09-20,10:41:53,309,198,NA,549,66,0.437,12.1,"0.536",0,28.84,"ul4-4",0.765,"2021-09-20_ul4-4",1,4,"4",1,27,1,"u","4"
"282",2021-09-20,10:42:24,308,198,NA,519,90,0.407,15.4,"0.624",0,36.63,"ul4-4",0.765,"2021-09-20_ul4-4",1,4,"4",1,27,1,"u","4"
"283",2021-09-20,10:42:54,302,198,NA,503,125,0.4,21,"0.676",0,50,"ul4-4",0.765,"2021-09-20_ul4-4",1,4,"4",1,27,1,"u","4"
"284",2021-09-20,10:43:24,306,198,NA,481,190,0.364,29,"0.753",0,69.16,"ul4-4",0.765,"2021-09-20_ul4-4",1,4,"4",1,27,1,"u","4"
"285",2021-09-20,10:43:55,320,198,NA,458,285,0.301,36,"0.841",0,85.78,"ul4-4",0.765,"2021-09-20_ul4-4",1,4,"4",1,27,1,"u","4"
"286",2021-09-20,10:44:25,338,198,NA,436,420,0.225,39.7,"0.933",0,94.5,"ul4-4",0.765,"2021-09-20_ul4-4",1,4,"4",1,27,1,"u","4"
"287",2021-09-20,10:44:55,352,198,NA,414,625,0.15,39.4,"1.036",0,93.75,"ul4-4",0.765,"2021-09-20_ul4-4",1,4,"4",1,27,1,"u","4"
"288",2021-09-20,10:45:25,353,198,NA,399,820,0.115,39.6,"1.113",0,94.3,"ul4-4",0.765,"2021-09-20_ul4-4",1,4,"4",1,27,1,"u","4"
"289",2021-09-20,10:45:51,104,104,NA,245,0,0.576,0,"-",0,0,"hm5-1",0.576,"2021-09-20_hm5-1",1,5,"1",4,20,1,"h","1"
"290",2021-09-20,10:46:21,118,104,NA,222,66,0.468,13,"0.104",0,30.89,"hm5-1",0.576,"2021-09-20_hm5-1",1,5,"1",4,20,1,"h","1"
"291",2021-09-20,10:46:51,119,104,NA,200,90,0.405,15.3,"0.225",0,36.45,"hm5-1",0.576,"2021-09-20_hm5-1",1,5,"1",4,20,1,"h","1"
"292",2021-09-20,10:47:22,121,104,NA,179,125,0.324,17,"0.369",0,40.5,"hm5-1",0.576,"2021-09-20_hm5-1",1,5,"1",4,20,1,"h","1"
"293",2021-09-20,10:47:52,123,104,NA,166,190,0.259,20.7,"0.476",0,49.21,"hm5-1",0.576,"2021-09-20_hm5-1",1,5,"1",4,20,1,"h","1"
"294",2021-09-20,10:48:22,127,104,NA,156,285,0.186,22.3,"0.571",0,53.01,"hm5-1",0.576,"2021-09-20_hm5-1",1,5,"1",4,20,1,"h","1"
"295",2021-09-20,10:48:52,131,104,NA,151,420,0.132,23.3,"0.623",0,55.44,"hm5-1",0.576,"2021-09-20_hm5-1",1,5,"1",4,20,1,"h","1"
"296",2021-09-20,10:49:23,136,104,NA,148,625,0.081,21.3,"0.655",0,50.62,"hm5-1",0.576,"2021-09-20_hm5-1",1,5,"1",4,20,1,"h","1"
"297",2021-09-20,10:49:53,137,104,NA,148,820,0.074,25.5,"0.655",0,60.68,"hm5-1",0.576,"2021-09-20_hm5-1",1,5,"1",4,20,1,"h","1"
"298",2021-09-20,10:50:19,114,114,NA,233,0,0.511,0,"-",0,0,"hm5-2",0.511,"2021-09-20_hm5-2",1,5,"2",4,20,1,"h","2"
"299",2021-09-20,10:50:50,126,114,NA,240,66,0.475,13.2,"- 0.029",0,31.35,"hm5-2",0.511,"2021-09-20_hm5-2",1,5,"2",4,20,1,"h","2"
"300",2021-09-20,10:51:20,127,114,NA,228,90,0.443,16.7,"0.022",0,39.87,"hm5-2",0.511,"2021-09-20_hm5-2",1,5,"2",4,20,1,"h","2"
"301",2021-09-20,10:51:50,127,114,NA,201,125,0.368,19.3,"0.159",0,46,"hm5-2",0.511,"2021-09-20_hm5-2",1,5,"2",4,20,1,"h","2"
"302",2021-09-20,10:52:20,130,114,NA,185,190,0.297,23.7,"0.259",0,56.43,"hm5-2",0.511,"2021-09-20_hm5-2",1,5,"2",4,20,1,"h","2"
"303",2021-09-20,10:52:51,135,114,NA,174,285,0.224,26.8,"0.339",0,63.84,"hm5-2",0.511,"2021-09-20_hm5-2",1,5,"2",4,20,1,"h","2"
"304",2021-09-20,10:53:21,138,114,NA,166,420,0.169,29.8,"0.404",0,70.98,"hm5-2",0.511,"2021-09-20_hm5-2",1,5,"2",4,20,1,"h","2"
"305",2021-09-20,10:53:51,142,114,NA,160,625,0.113,29.7,"0.456",0,70.62,"hm5-2",0.511,"2021-09-20_hm5-2",1,5,"2",4,20,1,"h","2"
"306",2021-09-20,10:54:22,145,114,NA,160,820,0.094,32.4,"0.456",0,77.08,"hm5-2",0.511,"2021-09-20_hm5-2",1,5,"2",4,20,1,"h","2"
"307",2021-09-20,10:54:57,90,90,NA,172,0,0.477,0,"-",0,0,"hm5-3",0.477,"2021-09-20_hm5-3",1,5,"3",4,20,1,"h","3"
"308",2021-09-20,10:55:27,90,90,NA,141,66,0.362,10,"0.220",0,23.89,"hm5-3",0.477,"2021-09-20_hm5-3",1,5,"3",4,20,1,"h","3"
"309",2021-09-20,10:55:58,88,90,NA,132,90,0.333,12.6,"0.303",0,29.97,"hm5-3",0.477,"2021-09-20_hm5-3",1,5,"3",4,20,1,"h","3"
"310",2021-09-20,10:56:28,89,90,NA,125,125,0.288,15.1,"0.376",0,36,"hm5-3",0.477,"2021-09-20_hm5-3",1,5,"3",4,20,1,"h","3"
"311",2021-09-20,10:56:58,92,90,NA,119,190,0.227,18.1,"0.445",0,43.13,"hm5-3",0.477,"2021-09-20_hm5-3",1,5,"3",4,20,1,"h","3"
"312",2021-09-20,10:57:29,93,90,NA,115,285,0.191,22.9,"0.496",0,54.44,"hm5-3",0.477,"2021-09-20_hm5-3",1,5,"3",4,20,1,"h","3"
