Date,Time,ID,run,rlc_day,treatment,plant_id,temp,F,F0,Fm,Fm',Epar,Y(II),ETR,FvFm,NPQ,rETR,deltaNPQ
2023-03-13,10:13:53,hm38,1,5,3,,30,133,116,329,254,90,0.476,18,0.647,0.295,42.84,0
2023-03-13,10:14:23,hm38,1,5,3,,30,133,116,329,202,125,0.342,18,0.647,0.629,42.75,0
2023-03-13,10:14:54,hm38,1,5,3,,30,137,116,329,177,190,0.226,18,0.647,0.859,42.94,0
2023-03-13,10:15:24,hm38,1,5,3,,30,141,116,329,163,285,0.135,16.2,0.647,1.018,38.48,0
2023-03-13,10:15:54,hm38,1,5,3,,30,143,116,329,159,420,0.101,17.8,0.647,1.069,42.42,0
2023-03-13,10:16:25,hm38,1,5,3,,30,148,116,329,155,625,0.045,11.8,0.647,1.123,28.12,0
2023-03-13,10:16:55,hm38,1,5,3,,30,147,116,329,156,820,0.058,20,0.647,1.109,47.56,1.074
2023-03-13,10:17:55,hm39,1,5,4,,30,100,100,270,270,0,0.63,0,0.63,-,0,0
2023-03-13,10:18:25,hm39,1,5,4,,30,112,100,270,257,66,0.564,15.6,0.63,0.051,37.22,0
2023-03-13,10:18:56,hm39,1,5,4,,30,114,100,270,239,90,0.523,19.8,0.63,0.13,47.07,0
2023-03-13,10:19:26,hm39,1,5,4,,30,113,100,270,189,125,0.402,21.1,0.63,0.429,50.25,0
2023-03-13,10:19:56,hm39,1,5,4,,30,117,100,270,163,190,0.282,22.5,0.63,0.656,53.58,0
2023-03-13,10:20:27,hm39,1,5,4,,30,119,100,270,147,285,0.19,22.7,0.63,0.837,54.15,0
2023-03-13,10:20:57,hm39,1,5,4,,30,122,100,270,137,420,0.109,19.2,0.63,0.971,45.78,0
2023-03-13,10:21:27,hm39,1,5,4,,30,125,100,270,134,625,0.067,17.6,0.63,1.015,41.88,0
2023-03-13,10:21:57,hm39,1,5,4,,30,126,100,270,136,820,0.074,25.5,0.63,0.985,60.68,0.934
2023-03-13,10:22:53,hm40,1,5,4,,30,127,127,293,293,0,0.567,0,0.567,-,0,0
2023-03-13,10:23:23,hm40,1,5,4,,30,148,127,293,255,66,0.42,11.6,0.567,0.149,27.72,0
2023-03-13,10:23:54,hm40,1,5,4,,30,150,127,293,249,90,0.398,15,0.567,0.177,35.82,0
2023-03-13,10:24:24,hm40,1,5,4,,30,154,127,293,226,125,0.319,16.7,0.567,0.296,39.88,0
2023-03-13,10:24:54,hm40,1,5,4,,30,157,127,293,208,190,0.245,19.6,0.567,0.409,46.55,0
2023-03-13,10:25:25,hm40,1,5,4,,30,163,127,293,199,285,0.181,21.7,0.567,0.472,51.59,0
2023-03-13,10:25:55,hm40,1,5,4,,30,166,127,293,191,420,0.131,23.1,0.567,0.534,55.02,0
2023-03-13,10:26:25,hm40,1,5,4,,30,173,127,293,187,625,0.075,19.7,0.567,0.567,46.88,0
2023-03-13,10:26:55,hm40,1,5,4,,30,173,127,293,190,820,0.089,30.7,0.567,0.542,72.98,0.393
2023-03-13,10:27:48,hm41,1,5,1,,30,90,90,255,255,0,0.647,0,0.647,-,0,0
2023-03-13,10:28:18,hm41,1,5,1,,30,108,90,255,246,66,0.561,15.6,0.647,0.037,37.03,0
2023-03-13,10:28:48,hm41,1,5,1,,30,108,90,255,209,90,0.483,18.3,0.647,0.22,43.47,0
2023-03-13,10:29:19,hm41,1,5,1,,30,110,90,255,183,125,0.399,20.9,0.647,0.393,49.88,0
2023-03-13,10:29:49,hm41,1,5,1,,30,114,90,255,168,190,0.321,25.6,0.647,0.518,60.99,0
2023-03-13,10:30:19,hm41,1,5,1,,30,118,90,255,157,285,0.248,29.7,0.647,0.624,70.68,0
2023-03-13,10:30:49,hm41,1,5,1,,30,123,90,255,150,420,0.18,31.8,0.647,0.7,75.6,0
2023-03-13,10:31:20,hm41,1,5,1,,30,128,90,255,146,625,0.123,32.3,0.647,0.747,76.88,0
2023-03-13,10:31:50,hm41,1,5,1,,30,130,90,255,147,820,0.116,40,0.647,0.735,95.12,0.698
2023-03-13,10:32:15,hm42,1,5,1,,30,95,95,282,282,0,0.663,0,0.663,-,0,0
2023-03-13,10:32:46,hm42,1,5,1,,30,110,95,282,242,66,0.545,15.1,0.663,0.165,35.97,0
2023-03-13,10:33:16,hm42,1,5,1,,30,109,95,282,184,90,0.408,15.4,0.663,0.533,36.72,0
2023-03-13,10:33:46,hm42,1,5,1,,30,111,95,282,161,125,0.311,16.3,0.663,0.752,38.88,0
2023-03-13,10:34:17,hm42,1,5,1,,30,115,95,282,145,190,0.207,16.5,0.663,0.945,39.33,0
2023-03-13,10:34:47,hm42,1,5,1,,30,117,95,282,136,285,0.14,16.8,0.663,1.074,39.9,0
2023-03-13,10:35:17,hm42,1,5,1,,30,119,95,282,133,420,0.105,18.5,0.663,1.12,44.1,0
2023-03-13,10:35:48,hm42,1,5,1,,30,123,95,282,131,625,0.061,16,0.663,1.153,38.12,0
2023-03-13,10:36:18,hm42,1,5,1,,30,123,95,282,133,820,0.075,25.8,0.663,1.12,61.5,0.955
2023-03-13,10:36:55,hm43,1,5,2,,30,97,97,243,243,0,0.601,0,0.601,-,0,0
2023-03-13,10:37:25,hm43,1,5,2,,30,108,97,243,231,66,0.532,14.7,0.601,0.052,35.11,0
2023-03-13,10:37:55,hm43,1,5,2,,30,109,97,243,217,90,0.498,18.8,0.601,0.12,44.82,0
2023-03-13,10:38:26,hm43,1,5,2,,30,110,97,243,188,125,0.415,21.8,0.601,0.293,51.88,0
2023-03-13,10:38:56,hm43,1,5,2,,30,113,97,243,166,190,0.319,25.5,0.601,0.464,60.61,0
2023-03-13,10:39:26,hm43,1,5,2,,30,115,97,243,152,285,0.243,29.1,0.601,0.599,69.25,0
2023-03-13,10:39:57,hm43,1,5,2,,30,116,97,243,143,420,0.189,33.3,0.601,0.699,79.38,0
2023-03-13,10:40:27,hm43,1,5,2,,30,123,97,243,137,625,0.102,26.8,0.601,0.774,63.75,0
2023-03-13,10:40:57,hm43,1,5,2,,30,123,97,243,137,820,0.102,35.1,0.601,0.774,83.64,0.722
2023-03-13,10:41:37,hm44,1,5,2,,30,115,115,273,273,0,0.579,0,0.579,-,0,0
2023-03-13,10:42:08,hm44,1,5,2,,30,128,115,273,259,66,0.506,14,0.579,0.054,33.4,0
2023-03-13,10:42:38,hm44,1,5,2,,30,132,115,273,238,90,0.445,16.8,0.579,0.147,40.05,0
2023-03-13,10:43:08,hm44,1,5,2,,30,138,115,273,214,125,0.355,18.6,0.579,0.276,44.38,0
2023-03-13,10:43:39,hm44,1,5,2,,30,142,115,273,196,190,0.276,22,0.579,0.393,52.44,0
2023-03-13,10:44:09,hm44,1,5,2,,30,150,115,273,185,285,0.189,22.6,0.579,0.476,53.87,0
2023-03-13,10:44:39,hm44,1,5,2,,30,155,115,273,181,420,0.144,25.4,0.579,0.508,60.48,0
2023-03-13,10:45:09,hm44,1,5,2,,30,161,115,273,178,625,0.096,25.2,0.579,0.534,60,0
2023-03-13,10:45:40,hm44,1,5,2,,30,162,115,273,178,820,0.09,31,0.579,0.534,73.8,0.48
2023-03-13,10:46:16,hm45,1,5,3,,30,91,91,251,251,0,0.637,0,0.637,-,0,0
2023-03-13,10:46:46,hm45,1,5,3,,30,102,91,251,243,66,0.58,16.1,0.637,0.033,38.28,0
2023-03-13,10:47:16,hm45,1,5,3,,30,103,91,251,208,90,0.505,19.1,0.637,0.207,45.45,0
2023-03-13,10:47:47,hm45,1,5,3,,30,104,91,251,168,125,0.381,20,0.637,0.494,47.62,0
2023-03-13,10:48:17,hm45,1,5,3,,30,108,91,251,146,190,0.26,20.7,0.637,0.719,49.4,0
2023-03-13,10:48:47,hm45,1,5,3,,30,110,91,251,136,285,0.191,22.9,0.637,0.846,54.44,0
2023-03-13,10:49:18,hm45,1,5,3,,30,114,91,251,128,420,0.109,19.2,0.637,0.961,45.78,0
2023-03-13,10:49:48,hm45,1,5,3,,30,115,91,251,126,625,0.087,22.8,0.637,0.992,54.37,0
2023-03-13,10:50:18,hm45,1,5,3,,30,117,91,251,125,820,0.064,22,0.637,1.008,52.48,0.975
2023-03-13,10:51:00,hm46,1,5,3,,30,97,97,322,322,0,0.699,0,0.699,-,0,0
