wavelength,h139_1,h139_2,h139_3,u139_1,u139_2,u139_3,h140_1,h140_2,h140_3,u140_1,u140_2,u140_3,h137_1,h137_2,h137_3,u137_1,u137_2,u137_3,h138_1,h138_2,h138_3,u138_1,u138_2,u138_3,h143_1,h143_2,h143_3,u143_1,u143_2,u143_3,h144_1,h144_2,h144_3,u144_1,u144_2,u144_3,h141_1,h141_2,h141_3,u141_1,u141_2,u141_3,h142_1,h142_2,h142_3,u142_1,u142_2,u142_3,h147_1,h147_2,h147_3,u147_1,u147_2,u147_3,h148_1,h148_2,h148_3,u148_1,u148_2,u148_3,h145_1,h145_2,h145_3,u145_1,u145_2,u145_3,h146_1,h146_2,h146_3,u146_1,u146_2,u146_3,h127_1,h127_2,h127_3,u127_1,u127_2,u127_3,h128_1,h128_2,h128_3,u128_1,u128_2,u128_3,h125_1,h125_2,h125_3,u125_1,u125_2,u125_3,h126_1,h126_2,h126_3,u126_1,u126_2,u126_3,h131_1,h131_2,h131_3,u131_1,u131_2,u131_3,h132_1,h132_2,h132_3,u132_1,u132_2,u132_3,h129_1,h129_2,h129_3,u129_1,u129_2,u129_3,h130_1,h130_2,h130_3,u130_1,u130_2,u130_3,h135_1,h135_2,h135_3,u135_1,u135_2,u135_3,h136_1,h136_2,h136_3,u136_1,u136_2,u136_3,h133_1,h133_2,h133_3,u133_1,u133_2,u133_3,h134_1,h134_2,h134_3,u134_1,u134_2,u134_3
555.627,0.64435,0.63086,0.59374,0.60401,0.37001,0.4007,0.90311,1.35105,1.08743,0.33042,0.36607,0.2392,0.24278,0.34358,0.50112,0.41507,0.57203,0.45209,0.47541,0.53991,0.53178,0.3724,0.46036,0.54519,0.75614,1.01818,0.75211,0.52534,0.54621,0.49153,0.36953,0.65761,0.65692,0.72163,0.68902,0.48529,0.59114,1.32233,1.01451,0.3807,0.30154,0.4245,0.90084,0.5173,1.00666,0.46908,0.45854,0.32531,0.43886,0.50354,0.82703,0.58045,0.36001,0.32394,0.47908,0.37506,1.07124,0.72264,1.00863,0.70571,0.37144,0.77776,0.3303,0.39007,0.33669,0.3744,0.43952,1.11982,1.03693,0.35338,0.50706,0.34197,0.71792,0.82518,0.40333,0.43385,0.37073,0.43591,1.07297,0.95769,0.94016,1.05748,0.67054,0.58135,0.52868,0.43328,1.05745,0.64668,0.74572,0.52166,1.14968,0.86513,0.43137,0.4294,0.42086,0.42653,0.44684,0.8321,0.62975,0.34818,0.46508,0.44881,0.88042,0.18432,1.02732,0.73969,0.51402,0.4007,0.3377,0.86068,1.1813,0.55991,0.37073,0.4036,0.63683,0.91768,1.06076,0.50387,0.39882,0.90989,0.51545,1.03965,0.56448,0.52098,0.34762,0.40321,0.62539,1.56009,1.18814,0.81586,0.83649,1.01574,0.90795,0.95046,0.74026,0.34191,1.01012,0.27001,0.33705,0.81359,0.76077,0.40059,0.43719,0.48918
555.969,0.71801,0.69642,0.68035,0.65005,0.39581,0.47752,0.92015,1.41193,1.15482,0.35626,0.38948,0.34245,0.34174,0.37228,0.57782,0.47517,0.63385,0.48972,0.59651,0.56884,0.59317,0.39915,0.5018,0.6037,0.87023,1.08471,0.73403,0.62109,0.53219,0.53484,0.41537,0.73125,0.73582,0.80044,0.67387,0.55867,0.6329,1.3317,1.11492,0.45659,0.35128,0.44117,0.95749,0.54292,1.05555,0.53961,0.51095,0.42751,0.47746,0.4848,0.80503,0.59025,0.41254,0.40848,0.55676,0.42232,1.12959,0.7881,1.03556,0.76021,0.43827,0.80354,0.38907,0.42825,0.35632,0.36774,0.49434,1.11084,1.09962,0.35915,0.49881,0.4117,0.75952,0.92438,0.40523,0.48295,0.50675,0.48405,1.14373,0.98325,1.00631,1.16261,0.73128,0.6589,0.59818,0.48191,1.06762,0.65019,0.81353,0.56541,1.21319,0.89605,0.46998,0.46085,0.53201,0.5038,0.50881,0.83205,0.63997,0.39405,0.49363,0.56946,0.92659,0.26474,1.01177,0.70731,0.52867,0.49422,0.45325,0.91165,1.26147,0.61125,0.42277,0.45083,0.66707,0.9953,1.14871,0.61921,0.47278,0.93217,0.60835,1.09375,0.62154,0.53943,0.38251,0.45283,0.63084,1.57777,1.23538,0.88693,0.92424,1.09849,0.99608,0.96888,0.77515,0.37204,1.04135,0.3007,0.40821,0.90661,0.82236,0.43971,0.44621,0.58211
556.311,0.65292,0.6466,0.53513,0.61503,0.32557,0.39056,0.84784,1.33041,1.11727,0.29939,0.38794,0.23788,0.22047,0.28964,0.47222,0.34336,0.55877,0.44473,0.4766,0.47899,0.50332,0.30601,0.40195,0.50573,0.78983,1.02428,0.69374,0.55173,0.51628,0.44595,0.33368,0.63324,0.63351,0.68953,0.61929,0.46357,0.55448,1.23876,1.06211,0.34864,0.28487,0.37187,0.86132,0.44211,1.00657,0.41972,0.44926,0.30717,0.42103,0.43886,0.76711,0.50087,0.2965,0.32631,0.46787,0.40836,1.08108,0.73109,0.93031,0.65838,0.33558,0.685,0.26445,0.3747,0.28514,0.33376,0.4069,1.06519,0.96525,0.32089,0.39372,0.3052,0.7178,0.80867,0.34405,0.34017,0.36587,0.37801,1.06468,0.9343,0.88437,1.05588,0.67048,0.55615,0.5026,0.37825,1.03343,0.57558,0.6263,0.53328,1.13364,0.82089,0.3854,0.32953,0.4622,0.40538,0.39464,0.78744,0.59827,0.30807,0.43623,0.4281,0.84713,0.1454,0.95851,0.63792,0.49798,0.39056,0.33529,0.86797,1.18,0.56718,0.32962,0.33812,0.62728,0.86001,1.05582,0.50406,0.41253,0.81979,0.4331,1.08245,0.57603,0.47774,0.34041,0.43075,0.56196,1.48666,1.17108,0.7965,0.81377,1.04521,0.89847,0.89608,0.75202,0.30228,0.96758,0.24671,0.36087,0.84051,0.73816,0.32891,0.36355,0.43406
556.653,0.66832,0.62914,0.58688,0.5876,0.34947,0.37055,0.84538,1.35547,1.13925,0.3643,0.35649,0.30001,0.26404,0.30501,0.44878,0.44919,0.58667,0.38988,0.51652,0.51747,0.54796,0.33899,0.49389,0.56229,0.81221,0.9873,0.72672,0.57774,0.50136,0.45684,0.34423,0.61913,0.69563,0.72967,0.67666,0.42203,0.57381,1.29347,1.05034,0.36489,0.27833,0.36284,0.91077,0.51828,1.03965,0.47018,0.44872,0.33491,0.43672,0.43928,0.80905,0.49835,0.35807,0.32925,0.50494,0.40262,1.06737,0.72163,1.00064,0.73428,0.3752,0.76707,0.30319,0.34756,0.35959,0.34622,0.43404,1.11963,1.02792,0.37719,0.45422,0.35915,0.71406,0.80721,0.37126,0.43743,0.43213,0.46474,1.11055,0.9384,0.91426,1.0808,0.68586,0.59835,0.53105,0.37254,1.07029,0.58918,0.71987,0.52786,1.13416,0.85991,0.40399,0.39059,0.4583,0.41632,0.4399,0.73264,0.60564,0.37058,0.47763,0.46616,0.81608,0.18667,0.97497,0.68098,0.55311,0.39675,0.35679,0.88406,1.15569,0.55029,0.35018,0.32865,0.61889,0.94567,1.05311,0.49773,0.43061,0.87644,0.55597,1.09209,0.58724,0.53957,0.34143,0.42069,0.5851,1.53535,1.20015,0.81221,0.81611,1.05346,0.88355,0.92072,0.74396,0.30001,0.96544,0.26689,0.39044,0.83996,0.7001,0.39759,0.41694,0.51691
556.995,0.67106,0.65475,0.63298,0.63751,0.36893,0.4386,0.90334,1.43763,1.12047,0.35899,0.39692,0.37426,0.3283,0.35021,0.53158,0.39576,0.58562,0.48603,0.56978,0.63361,0.54882,0.36846,0.49237,0.61411,0.87494,1.09001,0.77946,0.6105,0.5832,0.5325,0.39561,0.71191,0.75791,0.79622,0.67702,0.53962,0.6404,1.39803,1.0935,0.4096,0.3988,0.40326,0.96539,0.56725,1.05947,0.49535,0.5077,0.40058,0.45378,0.48159,0.86702,0.56067,0.43518,0.42017,0.54057,0.46257,1.12815,0.74388,1.00379,0.75273,0.37322,0.78646,0.3441,0.41657,0.38001,0.35759,0.4573,1.12133,1.06393,0.4319,0.46224,0.43673,0.76014,0.93043,0.41359,0.41496,0.46349,0.46608,1.12178,0.95491,0.9098,1.13634,0.77005,0.64206,0.56573,0.45774,1.06247,0.61813,0.75165,0.5754,1.17397,0.88596,0.43583,0.48007,0.50109,0.50103,0.47555,0.81635,0.6746,0.36908,0.4785,0.50133,0.92883,0.23952,1.00766,0.69991,0.62542,0.45766,0.39674,0.90867,1.26218,0.61592,0.40823,0.40957,0.70214,1.02029,1.08388,0.5648,0.47436,0.90438,0.53301,1.06664,0.63715,0.59091,0.39472,0.42586,0.64453,1.63177,1.22327,0.83254,0.87598,1.07328,0.95294,1.00534,0.79003,0.42238,1.03053,0.27828,0.36798,0.90126,0.78333,0.46706,0.43545,0.58303
557.337,0.72131,0.68553,0.66095,0.67688,0.4097,0.4531,0.94275,1.41861,1.17997,0.3779,0.41957,0.29137,0.30493,0.37436,0.55924,0.45503,0.6246,0.46002,0.61164,0.62828,0.58786,0.34645,0.4635,0.5974,0.87778,1.10438,0.79006,0.63851,0.6279,0.52877,0.42634,0.74925,0.71385,0.80299,0.71299,0.48927,0.6479,1.32392,1.11452,0.46124,0.37769,0.43826,0.97188,0.55395,1.06628,0.48169,0.49355,0.3809,0.53388,0.506,0.84324,0.60444,0.41829,0.41092,0.5411,0.44754,1.14008,0.7631,1.02544,0.73103,0.4506,0.80656,0.32879,0.41208,0.38509,0.41645,0.51266,1.14469,1.05932,0.38554,0.48383,0.37799,0.75128,0.95886,0.3858,0.4333,0.49792,0.42203,1.1418,0.97093,0.96489,1.14064,0.77116,0.65289,0.61901,0.44415,1.11684,0.65563,0.7994,0.59348,1.21531,0.93966,0.49931,0.44361,0.51596,0.48784,0.48475,0.7955,0.64876,0.41841,0.51432,0.50336,0.94251,0.23246,1.06259,0.72206,0.59776,0.47212,0.38087,0.9552,1.24583,0.63536,0.42278,0.46311,0.71573,1.02764,1.16579,0.5905,0.43886,0.92144,0.55781,1.10863,0.63657,0.5752,0.40405,0.44798,0.66487,1.61481,1.23552,0.85447,0.87216,1.05819,1.01129,0.98846,0.77636,0.43357,1.06497,0.34107,0.41636,0.93068,0.82912,0.4292,0.48133,0.56447
557.679,0.66935,0.66543,0.66415,0.59317,0.35396,0.478,0.86621,1.43104,1.14435,0.298,0.34197,0.28141,0.30681,0.34479,0.50326,0.44195,0.58798,0.42034,0.55747,0.56317,0.55747,0.3155,0.44756,0.58267,0.86924,1.05322,0.74938,0.59997,0.57703,0.44388,0.3834,0.67825,0.6638,0.77036,0.67291,0.4918,0.63166,1.34647,1.17112,0.39877,0.35809,0.38153,0.94847,0.45287,0.99619,0.45195,0.48278,0.37838,0.44423,0.47052,0.79914,0.55314,0.36301,0.3623,0.56207,0.45489,1.18619,0.69445,1.00812,0.71086,0.38245,0.78484,0.3558,0.37248,0.43147,0.32889,0.48097,1.08301,1.02533,0.33743,0.47308,0.35364,0.7249,0.87422,0.35337,0.42026,0.43776,0.43417,1.14233,0.90431,1.00464,1.10937,0.69015,0.61623,0.61943,0.41922,1.11076,0.61136,0.75253,0.53269,1.1953,0.87214,0.42444,0.40919,0.4648,0.44432,0.43221,0.80751,0.58694,0.34129,0.50827,0.47501,0.82467,0.21784,1.0058,0.70617,0.54694,0.45521,0.39307,0.88434,1.14696,0.55979,0.34091,0.40586,0.65522,0.93672,1.08699,0.57151,0.41251,0.90903,0.5194,1.08025,0.61276,0.46696,0.36874,0.40215,0.60445,1.58894,1.20409,0.81748,0.8622,1.04367,0.94271,0.93701,0.73285,0.36877,1.01909,0.32912,0.39622,0.86413,0.72522,0.41331,0.39177,0.51892
558.02,0.67017,0.68619,0.61655,0.63103,0.36766,0.41715,0.88598,1.42459,1.09429,0.34541,0.41169,0.25952,0.30865,0.32336,0.53164,0.42762,0.60021,0.50618,0.52983,0.59771,0.53885,0.36908,0.46171,0.56736,0.88473,1.09906,0.76537,0.55855,0.58783,0.47322,0.38285,0.72226,0.69975,0.76831,0.69176,0.46322,0.58264,1.34478,1.13909,0.35882,0.32953,0.40899,0.95968,0.54013,1.0577,0.49601,0.48126,0.36834,0.48592,0.51648,0.84551,0.59908,0.40756,0.42916,0.54535,0.46714,1.1252,0.766,1.03308,0.71737,0.40136,0.74576,0.332,0.42178,0.37727,0.36632,0.46094,1.15259,1.05171,0.37202,0.49909,0.39582,0.81305,0.87595,0.39318,0.44059,0.43151,0.46162,1.13072,0.93594,0.94558,1.10583,0.68432,0.60661,0.58039,0.3954,1.07257,0.6326,0.73102,0.58243,1.13573,0.89476,0.47278,0.43047,0.45949,0.44329,0.42738,0.81305,0.64949,0.30752,0.49393,0.50197,0.88622,0.2159,1.02887,0.69607,0.52642,0.38107,0.40724,0.88275,1.23551,0.58864,0.42344,0.39154,0.64702,1.00537,1.14992,0.56048,0.44471,0.84904,0.59905,1.14223,0.65014,0.55564,0.39715,0.40492,0.6162,1.63943,1.21477,0.82729,0.88197,1.10517,0.9074,0.96769,0.80866,0.36015,1.01605,0.29251,0.4289,0.84213,0.78727,0.42985,0.42302,0.5568
558.362,0.71258,0.6683,0.63331,0.64827,0.37582,0.4106,0.92986,1.49424,1.14819,0.35878,0.41748,0.32557,0.29827,0.34243,0.54553,0.48944,0.62171,0.48968,0.55417,0.56794,0.6026,0.37439,0.52592,0.60453,0.91152,1.06798,0.70715,0.61281,0.54191,0.55357,0.37439,0.71293,0.69373,0.78795,0.70949,0.53645,0.63216,1.34651,1.0705,0.3665,0.3581,0.44469,0.92476,0.54975,1.04987,0.5607,0.50369,0.37033,0.4903,0.53844,0.88939,0.61393,0.38961,0.38225,0.56399,0.40979,1.09507,0.8165,1.0091,0.68572,0.40478,0.80339,0.34062,0.4043,0.40347,0.40487,0.45155,1.10442,1.06097,0.38445,0.46739,0.37691,0.76766,0.92506,0.43932,0.42882,0.4487,0.45271,1.11246,0.97082,0.96147,1.13504,0.77754,0.62622,0.59239,0.41543,1.05904,0.64937,0.78341,0.59539,1.16496,0.91301,0.43727,0.44529,0.50897,0.48422,0.48446,0.84125,0.64821,0.42012,0.55197,0.47882,0.93912,0.23589,1.04809,0.67628,0.58304,0.43529,0.39831,0.92188,1.25384,0.56028,0.40122,0.38973,0.69133,1.04501,1.07896,0.56156,0.50796,0.86823,0.52416,1.06557,0.62417,0.52253,0.39629,0.39125,0.64055,1.55908,1.18561,0.82131,0.87553,1.03325,0.95034,0.92945,0.77561,0.3835,1.01343,0.31584,0.42662,0.8371,0.7941,0.40573,0.50336,0.55455
558.704,0.68166,0.6199,0.5807,0.57572,0.37099,0.39103,0.85216,1.35028,1.12279,0.31795,0.41165,0.28337,0.25184,0.34904,0.50443,0.37067,0.56485,0.43349,0.53723,0.59602,0.55667,0.36388,0.43127,0.54627,0.86751,1.04412,0.70326,0.57872,0.48232,0.46884,0.34918,0.68201,0.67043,0.68818,0.65961,0.44653,0.54351,1.35117,1.06465,0.34415,0.31443,0.3677,0.84801,0.51148,1.0488,0.48069,0.49773,0.32663,0.46919,0.49213,0.87764,0.54286,0.38382,0.3907,0.5129,0.39639,1.12949,0.71052,0.97727,0.64678,0.38996,0.77138,0.31309,0.35677,0.31185,0.35639,0.45894,1.0587,1.05656,0.35876,0.45533,0.36166,0.72575,0.82413,0.34338,0.39263,0.47364,0.40083,1.0691,0.88594,0.92165,1.09022,0.62562,0.62435,0.57397,0.37357,1.02951,0.63845,0.77704,0.52387,1.14475,0.87563,0.41529,0.39295,0.46697,0.45933,0.38703,0.76368,0.62355,0.36688,0.48194,0.5004,0.82632,0.20947,1.05129,0.68335,0.51818,0.39671,0.34747,0.89729,1.25436,0.55519,0.37787,0.35265,0.63863,0.99368,1.07215,0.56737,0.42946,0.86932,0.54236,1.04978,0.5986,0.49806,0.32886,0.403,0.62017,1.57907,1.21183,0.82105,0.851,1.0066,0.90058,0.95652,0.69576,0.3616,0.94177,0.27792,0.36293,0.86289,0.73982,0.39186,0.37129,0.5068
559.045,0.66926,0.68812,0.59481,0.63015,0.32662,0.47238,0.91435,1.41466,1.18277,0.36369,0.4081,0.33857,0.32837,0.36538,0.54316,0.40315,0.615,0.44324,0.55938,0.56934,0.5181,0.36979,0.46284,0.57032,0.89033,1.05281,0.69419,0.62508,0.54903,0.49711,0.39968,0.74077,0.75385,0.79011,0.64008,0.5004,0.53008,1.34961,1.17488,0.41267,0.31367,0.44668,0.93107,0.50372,1.02381,0.54787,0.50752,0.38329,0.47754,0.48626,0.84544,0.56406,0.37409,0.42841,0.55116,0.45023,1.13301,0.74321,0.99778,0.76814,0.40158,0.82546,0.37495,0.44902,0.38794,0.3343,0.5133,1.13666,1.04581,0.42634,0.46224,0.36805,0.74137,0.88914,0.41285,0.43603,0.44309,0.47461,1.11149,0.92253,0.98387,1.13595,0.73416,0.65983,0.54206,0.41981,1.07947,0.63267,0.73814,0.58775,1.20189,0.92075,0.42835,0.46103,0.4739,0.46482,0.45937,0.82012,0.62298,0.43256,0.49788,0.53106,0.88232,0.24091,1.03389,0.73404,0.56356,0.42921,0.40365,0.95144,1.21764,0.60676,0.43597,0.40647,0.69832,0.96914,1.12735,0.61515,0.43873,0.90732,0.52418,1.11256,0.63786,0.55908,0.34471,0.45637,0.61912,1.58381,1.22348,0.85048,0.9037,1.09213,0.96042,0.99316,0.76876,0.32671,0.99262,0.32742,0.41012,0.9099,0.7934,0.44428,0.42133,0.54316
559.387,0.66372,0.67692,0.55628,0.60407,0.29554,0.42548,0.86327,1.33577,1.12567,0.33507,0.3601,0.30514,0.26876,0.32012,0.46932,0.40269,0.5827,0.44192,0.51649,0.52552,0.54692,0.30553,0.44016,0.55884,0.84633,1.06008,0.74816,0.54288,0.49613,0.47737,0.37068,0.64078,0.67053,0.76584,0.65207,0.46451,0.55608,1.32287,1.07212,0.35279,0.30681,0.40732,0.8943,0.54012,0.9982,0.43743,0.46118,0.32286,0.46584,0.4665,0.82511,0.53783,0.35216,0.37618,0.49446,0.41136,1.09768,0.73737,0.97734,0.68723,0.34547,0.78177,0.32306,0.31552,0.32039,0.2866,0.4665,1.07232,1.00123,0.34414,0.41342,0.31376,0.70937,0.9003,0.36818,0.39523,0.42655,0.43532,1.06706,0.90333,0.93201,1.06876,0.64747,0.5682,0.58948,0.38563,1.03877,0.54716,0.71137,0.49643,1.17765,0.88871,0.4484,0.40744,0.46789,0.47354,0.43764,0.76406,0.59593,0.38129,0.46198,0.44863,0.86588,0.22674,1.01354,0.64973,0.51402,0.38554,0.35183,0.85908,1.17774,0.5597,0.33905,0.30092,0.6296,1.01473,1.09771,0.52484,0.38034,0.85052,0.48977,1.07241,0.59326,0.51667,0.33365,0.43083,0.58493,1.55811,1.17314,0.78356,0.82549,1.0643,0.91659,0.96271,0.77108,0.37695,0.99309,0.32488,0.35261,0.85073,0.71683,0.3645,0.38096,0.46647
559.728,0.68095,0.67988,0.5991,0.60312,0.37982,0.44335,0.91552,1.38295,1.17622,0.33775,0.41425,0.31743,0.24573,0.35316,0.53621,0.42445,0.61877,0.44457,0.59215,0.56659,0.61486,0.33296,0.47879,0.59454,0.90103,1.11046,0.76735,0.58765,0.56147,0.52671,0.38502,0.67846,0.71233,0.76697,0.71384,0.4945,0.58232,1.39236,1.10256,0.41975,0.31199,0.41203,0.93646,0.54656,1.04603,0.49169,0.49261,0.42972,0.4769,0.49317,0.80702,0.54476,0.37369,0.40611,0.53994,0.42552,1.11096,0.74383,1.00633,0.70292,0.39591,0.8524,0.3684,0.38881,0.38798,0.39079,0.48654,1.12927,1.08596,0.37754,0.52837,0.38422,0.74342,0.88375,0.39768,0.43217,0.42833,0.44936,1.16474,0.95445,0.99199,1.15317,0.71351,0.61569,0.66101,0.40416,1.08404,0.61889,0.7596,0.60957,1.17778,0.89967,0.52438,0.41309,0.49882,0.4732,0.50278,0.82009,0.61205,0.39511,0.49483,0.45788,0.89588,0.22614,1.05703,0.71482,0.54283,0.47459,0.41312,0.94874,1.25502,0.60013,0.38289,0.41215,0.69526,1.05349,1.16636,0.57301,0.46847,0.87775,0.54567,1.08771,0.64583,0.598,0.3742,0.42454,0.63187,1.54887,1.22109,0.80731,0.83201,1.04035,0.95581,1.00172,0.75655,0.37943,0.99835,0.3347,0.44418,0.84056,0.7783,0.38549,0.47335,0.54473
560.07,0.66394,0.64199,0.56002,0.59443,0.34674,0.44892,0.90774,1.35328,1.14356,0.38193,0.37795,0.29367,0.31147,0.38362,0.51831,0.41192,0.59256,0.40219,0.60716,0.59529,0.52267,0.35244,0.42892,0.58963,0.81678,1.07951,0.7411,0.57939,0.48289,0.4822,0.39611,0.6586,0.68877,0.71319,0.63665,0.45179,0.56218,1.31809,1.05925,0.35119,0.339,0.40373,0.94441,0.53676,1.04718,0.44328,0.46176,0.32274,0.43319,0.43907,0.77424,0.55584,0.33016,0.35508,0.47743,0.4016,1.08619,0.73935,0.99645,0.68551,0.3776,0.77513,0.33292,0.36431,0.31031,0.35063,0.40869,1.09079,1.04451,0.33544,0.39273,0.35544,0.75081,0.8175,0.34663,0.39119,0.40774,0.4388,1.0675,0.93302,0.92035,1.08865,0.62635,0.55767,0.59316,0.39727,1.02454,0.57654,0.73286,0.50312,1.14086,0.86526,0.43666,0.41382,0.49268,0.40623,0.44444,0.77074,0.5882,0.3711,0.49816,0.46538,0.90845,0.18646,1.00932,0.64665,0.52922,0.4304,0.38015,0.88979,1.16943,0.57387,0.34508,0.34357,0.65457,0.98867,1.05679,0.53718,0.40765,0.88552,0.52305,1.0961,0.59787,0.54231,0.31453,0.42862,0.60096,1.50781,1.20945,0.79637,0.84393,1.01395,0.90543,0.93106,0.7635,0.36297,1.03163,0.26021,0.37997,0.81548,0.73974,0.41652,0.39593,0.54157
560.411,0.69637,0.67356,0.63304,0.67914,0.37094,0.46421,0.89668,1.46958,1.16611,0.33317,0.41811,0.29348,0.35897,0.31169,0.57021,0.46897,0.62243,0.43232,0.59394,0.60009,0.55139,0.37236,0.46699,0.56749,0.85194,1.07819,0.77229,0.5852,0.52074,0.48886,0.42768,0.74543,0.73151,0.78846,0.66682,0.50916,0.6177,1.32342,1.15777,0.39571,0.36938,0.4627,0.92895,0.54557,1.09752,0.49973,0.5328,0.38864,0.47786,0.50546,0.83462,0.5745,0.37097,0.38019,0.5763,0.4114,1.09902,0.74833,1.07015,0.72353,0.44139,0.8478,0.3567,0.39269,0.3999,0.35779,0.46527,1.10502,1.09107,0.38994,0.5047,0.36163,0.73089,0.829,0.44033,0.45966,0.45534,0.44798,1.17876,0.95921,0.96834,1.11046,0.7029,0.63071,0.60269,0.42363,1.12556,0.59985,0.8019,0.54042,1.18328,0.9111,0.48037,0.4023,0.49314,0.47701,0.48102,0.83775,0.65355,0.39804,0.46645,0.49007,0.90874,0.2212,1.03569,0.71319,0.5844,0.45901,0.37159,0.97006,1.23632,0.55511,0.38962,0.43729,0.71304,1.0085,1.08392,0.58192,0.45147,0.88447,0.5357,1.10748,0.64711,0.60405,0.37526,0.44305,0.65444,1.6396,1.28707,0.82877,0.92957,1.05354,1.00171,0.93598,0.79886,0.38238,1.04326,0.27433,0.45369,0.83551,0.82342,0.43761,0.44027,0.49834
560.753,0.66086,0.62964,0.62414,0.6239,0.35687,0.37018,0.87174,1.427,1.11851,0.3329,0.38172,0.27922,0.3506,0.31621,0.50689,0.37209,0.59142,0.44017,0.54985,0.55315,0.53713,0.38325,0.41911,0.60641,0.81397,1.06389,0.74404,0.53689,0.4934,0.5469,0.40492,0.6956,0.68173,0.79359,0.63047,0.48092,0.58294,1.36099,1.04708,0.40274,0.32704,0.40637,0.91897,0.53887,1.05488,0.46352,0.46349,0.3208,0.51334,0.4909,0.84854,0.54885,0.38752,0.35996,0.55818,0.43345,1.12328,0.71497,1.01019,0.71854,0.3776,0.81267,0.29698,0.3677,0.34945,0.38287,0.48666,1.11795,1.0659,0.35413,0.47318,0.37021,0.71645,0.81986,0.39444,0.4104,0.43814,0.44211,1.12876,0.91002,0.98319,1.0772,0.6358,0.6025,0.60568,0.40136,1.03807,0.57034,0.74904,0.52903,1.17001,0.95206,0.4235,0.37115,0.45554,0.44935,0.46655,0.79371,0.61442,0.35325,0.45298,0.44871,0.9139,0.25054,1.02862,0.73414,0.48946,0.44273,0.37777,0.87889,1.14984,0.60114,0.40186,0.36597,0.67982,1.01896,1.07432,0.53739,0.41543,0.87654,0.50029,1.04172,0.60659,0.53542,0.32678,0.3915,0.59175,1.56955,1.2037,0.81774,0.84326,1.09304,0.92645,0.97356,0.80396,0.37345,0.99705,0.26627,0.4021,0.85319,0.73703,0.39032,0.41087,0.51207
561.094,0.64916,0.63101,0.56998,0.6148,0.40384,0.39874,0.96342,1.4285,1.12648,0.32849,0.41368,0.27066,0.315,0.30742,0.54111,0.45995,0.58922,0.45118,0.54262,0.58388,0.62704,0.29855,0.47267,0.53317,0.86827,1.06106,0.71155,0.56563,0.51473,0.42441,0.38202,0.67844,0.67159,0.75717,0.60576,0.50738,0.6376,1.40852,1.07022,0.40971,0.3667,0.37873,0.87959,0.50548,1.03918,0.45666,0.48651,0.29923,0.51156,0.46905,0.83572,0.56153,0.34648,0.3785,0.58895,0.41644,1.12322,0.75865,0.94012,0.69489,0.40384,0.77211,0.32078,0.36685,0.32618,0.35698,0.45625,1.1003,1.1252,0.36836,0.45927,0.33617,0.75065,0.85855,0.38902,0.37853,0.45672,0.44887,1.09363,0.95927,0.94756,1.12046,0.70076,0.59183,0.60452,0.42966,1.05308,0.61447,0.74125,0.47614,1.17832,0.8541,0.46428,0.43908,0.50175,0.44952,0.48343,0.80045,0.59482,0.33332,0.50533,0.42942,0.88493,0.2157,1.03883,0.67788,0.49985,0.46514,0.38505,0.92414,1.21208,0.5677,0.37704,0.45142,0.63173,0.9537,1.12467,0.54147,0.46991,0.86865,0.55012,1.08664,0.63247,0.52193,0.37829,0.42352,0.62796,1.61705,1.20275,0.82226,0.838,1.05388,0.92886,0.92743,0.79891,0.34227,1.0227,0.27374,0.39815,0.85368,0.75477,0.42091,0.45014,0.48752
561.435,0.72121,0.67916,0.67883,0.65033,0.35501,0.4649,0.90525,1.4516,1.13885,0.38569,0.45195,0.35227,0.32942,0.38878,0.53189,0.41923,0.61219,0.47836,0.59841,0.60171,0.64788,0.38987,0.44977,0.60268,0.86679,1.07668,0.82088,0.56897,0.57118,0.50642,0.43557,0.7291,0.7124,0.73758,0.70589,0.49603,0.62256,1.41715,1.10086,0.4268,0.35439,0.39226,0.93034,0.56481,1.08416,0.48428,0.51252,0.41552,0.54871,0.55218,0.87639,0.59883,0.39603,0.40804,0.60204,0.44903,1.1521,0.75931,1.03287,0.67712,0.45442,0.792,0.395,0.40495,0.40978,0.43236,0.43722,1.14771,1.03487,0.38713,0.51702,0.41735,0.77492,0.92074,0.43216,0.46367,0.45324,0.52977,1.13637,0.98028,0.96817,1.13852,0.70745,0.63599,0.63964,0.42636,1.07724,0.6387,0.7538,0.57288,1.21014,0.9036,0.44473,0.44185,0.52483,0.47624,0.48637,0.77539,0.65121,0.40415,0.48928,0.55097,0.91585,0.27459,1.05743,0.69085,0.50928,0.45972,0.42209,0.95528,1.24273,0.62191,0.43816,0.38154,0.68881,1.0652,1.14082,0.61564,0.45268,0.89497,0.58136,1.11623,0.62547,0.58022,0.39888,0.43911,0.67848,1.59321,1.21838,0.83569,0.92577,1.08605,1.01273,0.95666,0.78422,0.37677,1.0122,0.32,0.41814,0.89894,0.82471,0.39977,0.48204,0.53189
