"2023-12-08";"12:03:24";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:qN";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"2023-12-08 10:08:46.517";"2023-12-08";"10:08:46";"F";"231";"272";"325";"285";"0.163";"19.5";"158";"0.317";"0.393";"0.412";"184";"459";"0.599"
"2023-12-08 10:09:16.819";"2023-12-08";"10:09:16";"F";"232";"276";"311";"420";"0.113";"19.9";"155";"0.224";"0.433";"0.476";"184";"459";"0.599"
"2023-12-08 10:09:47.111";"2023-12-08";"10:09:47";"F";"233";"280";"297";"625";"0.057";"15.0";"151";"0.116";"0.469";"0.545";"184";"459";"0.599"
"2023-12-08 10:10:17.407";"2023-12-08";"10:10:17";"F";"234";"273";"289";"820";"0.055";"18.9";"149";"0.114";"0.491";"0.588";"184";"459";"0.599"
"2023-12-08 10:10:20.090";"2023-12-08";"10:10:20";"SLCE";"";"Light Curve end ";""
"2023-12-08 10:10:54.118";"2023-12-08";"10:10:54";"SLCS";"";"Light Curve start ";"Ac147"
"2023-12-08 10:10:54.118";"2023-12-08";"10:10:54";"REG1";"";"#1: alpha: 0.234, ETRm: 20.870, Ik: 89.117   ( beta: 0.016, ETRmPot: 26.793 )   (Platt et al. 1980) ";""
"2023-12-08 10:10:54.118";"2023-12-08";"10:10:54";"REG2";"";"#1: alpha: 0.200, ETRm: 19.259, Ik: 96.536   (Jassby and Platt 1976) ";""
"2023-12-08 10:10:55.801";"2023-12-08";"10:10:55";"FO";"235";"122";"326";"0";"0.626";"0.0";"-";"-";"-";"-";"122";"326";"0.626"
"2023-12-08 10:11:26.094";"2023-12-08";"10:11:26";"F";"236";"166";"274";"66";"0.394";"10.9";"114";"0.675";"0.216";"0.190";"122";"326";"0.626"
"2023-12-08 10:11:56.393";"2023-12-08";"10:11:56";"F";"237";"165";"263";"90";"0.373";"14.1";"112";"0.649";"0.260";"0.240";"122";"326";"0.626"
"2023-12-08 10:12:26.690";"2023-12-08";"10:12:26";"F";"238";"170";"250";"125";"0.320";"16.8";"110";"0.571";"0.314";"0.304";"122";"326";"0.626"
"2023-12-08 10:12:56.984";"2023-12-08";"10:12:56";"F";"239";"177";"233";"190";"0.240";"19.2";"106";"0.441";"0.377";"0.399";"122";"326";"0.626"
"2023-12-08 10:13:27.283";"2023-12-08";"10:13:27";"F";"240";"180";"218";"285";"0.174";"20.8";"103";"0.330";"0.436";"0.495";"122";"326";"0.626"
"2023-12-08 10:13:57.578";"2023-12-08";"10:13:57";"F";"241";"187";"212";"420";"0.118";"20.8";"102";"0.227";"0.461";"0.538";"122";"326";"0.626"
"2023-12-08 10:14:27.878";"2023-12-08";"10:14:27";"F";"242";"191";"205";"625";"0.068";"17.9";"100";"0.133";"0.485";"0.590";"122";"326";"0.626"
"2023-12-08 10:14:58.167";"2023-12-08";"10:14:58";"F";"243";"193";"203";"820";"0.049";"16.9";"99";"0.096";"0.490";"0.606";"122";"326";"0.626"
"2023-12-08 10:15:00.549";"2023-12-08";"10:15:00";"SLCE";"";"Light Curve end ";""
"2023-12-08 10:16:08.259";"2023-12-08";"10:16:08";"SLCS";"";"Light Curve start ";"Ac145"
"2023-12-08 10:16:08.259";"2023-12-08";"10:16:08";"REG1";"";"#1: alpha: 0.245, ETRm: 25.488, Ik: 103.870   ( beta: 0.018, ETRmPot: 33.352 )   (Platt et al. 1980) ";""
"2023-12-08 10:16:08.259";"2023-12-08";"10:16:08";"REG2";"";"#1: alpha: 0.206, ETRm: 23.942, Ik: 116.145   (Jassby and Platt 1976) ";""
"2023-12-08 10:16:09.964";"2023-12-08";"10:16:09";"FO";"244";"129";"363";"0";"0.645";"0.0";"-";"-";"-";"-";"129";"363";"0.645"
"2023-12-08 10:16:40.254";"2023-12-08";"10:16:40";"F";"245";"191";"330";"66";"0.421";"11.7";"125";"0.678";"0.124";"0.100";"129";"363";"0.645"
"2023-12-08 10:17:10.549";"2023-12-08";"10:17:10";"F";"246";"190";"326";"90";"0.417";"15.8";"124";"0.673";"0.137";"0.113";"129";"363";"0.645"
"2023-12-08 10:17:40.853";"2023-12-08";"10:17:40";"F";"247";"199";"310";"125";"0.358";"18.8";"122";"0.590";"0.197";"0.171";"129";"363";"0.645"
"2023-12-08 10:18:11.143";"2023-12-08";"10:18:11";"F";"248";"212";"295";"190";"0.281";"22.4";"119";"0.472";"0.248";"0.231";"129";"363";"0.645"
"2023-12-08 10:18:41.441";"2023-12-08";"10:18:41";"F";"249";"221";"281";"285";"0.214";"25.6";"117";"0.366";"0.299";"0.292";"129";"363";"0.645"
"2023-12-08 10:19:11.733";"2023-12-08";"10:19:11";"F";"250";"230";"269";"420";"0.145";"25.6";"115";"0.253";"0.342";"0.349";"129";"363";"0.645"
"2023-12-08 10:19:42.028";"2023-12-08";"10:19:42";"F";"251";"237";"259";"625";"0.085";"22.3";"113";"0.151";"0.376";"0.402";"129";"363";"0.645"
"2023-12-08 10:20:12.325";"2023-12-08";"10:20:12";"F";"252";"234";"250";"820";"0.064";"22.0";"111";"0.115";"0.406";"0.452";"129";"363";"0.645"
"2023-12-08 10:20:15.179";"2023-12-08";"10:20:15";"SLCE";"";"Light Curve end ";""
"2023-12-08 10:21:29.524";"2023-12-08";"10:21:29";"SLCS";"";"Light Curve start ";"Ac144"
"2023-12-08 10:21:29.524";"2023-12-08";"10:21:29";"REG1";"";"#1: alpha: 0.231, ETRm: 27.798, Ik: 120.187   ( beta: 0.009, ETRmPot: 32.942 )   (Platt et al. 1980) ";""
"2023-12-08 10:21:29.524";"2023-12-08";"10:21:29";"REG2";"";"#1: alpha: 0.186, ETRm: 27.105, Ik: 145.814   (Jassby and Platt 1976) ";""
"2023-12-08 10:21:31.221";"2023-12-08";"10:21:31";"FO";"253";"132";"368";"0";"0.641";"0.0";"-";"-";"-";"-";"132";"368";"0.641"
"2023-12-08 10:22:01.509";"2023-12-08";"10:22:01";"F";"254";"196";"349";"66";"0.438";"12.1";"129";"0.695";"0.068";"0.054";"132";"368";"0.641"
"2023-12-08 10:22:31.808";"2023-12-08";"10:22:31";"F";"255";"197";"330";"90";"0.403";"15.2";"127";"0.655";"0.140";"0.115";"132";"368";"0.641"
"2023-12-08 10:23:02.109";"2023-12-08";"10:23:02";"F";"256";"206";"315";"125";"0.346";"18.2";"124";"0.571";"0.191";"0.168";"132";"368";"0.641"
"2023-12-08 10:23:32.396";"2023-12-08";"10:23:32";"F";"257";"217";"303";"190";"0.284";"22.7";"123";"0.478";"0.237";"0.215";"132";"368";"0.641"
"2023-12-08 10:24:02.695";"2023-12-08";"10:24:02";"F";"258";"228";"293";"285";"0.222";"26.6";"121";"0.378";"0.271";"0.256";"132";"368";"0.641"
"2023-12-08 10:24:32.988";"2023-12-08";"10:24:32";"F";"259";"236";"282";"420";"0.163";"28.8";"119";"0.282";"0.309";"0.305";"132";"368";"0.641"
"2023-12-08 10:25:03.290";"2023-12-08";"10:25:03";"F";"260";"242";"268";"625";"0.097";"25.5";"116";"0.171";"0.356";"0.373";"132";"368";"0.641"
"2023-12-08 10:25:33.584";"2023-12-08";"10:25:33";"F";"261";"236";"256";"820";"0.078";"26.9";"114";"0.141";"0.398";"0.438";"132";"368";"0.641"
"2023-12-08 10:25:36.539";"2023-12-08";"10:25:36";"SLCE";"";"Light Curve end ";""
"2023-12-08 10:26:51.753";"2023-12-08";"10:26:51";"SLCS";"";"Light Curve start ";"Ac142"
"2023-12-08 10:26:51.753";"2023-12-08";"10:26:51";"REG1";"";"#1: alpha: 0.172, ETRm: 14.548, Ik: 84.578   ( beta: 0.010, ETRmPot: 18.242 )   (Platt et al. 1980) ";""
"2023-12-08 10:26:51.753";"2023-12-08";"10:26:51";"REG2";"";"#1: alpha: 0.140, ETRm: 13.550, Ik: 97.092   (Jassby and Platt 1976) ";""
"2023-12-08 10:26:53.476";"2023-12-08";"10:26:53";"FO";"262";"177";"353";"0";"0.499";"0.0";"-";"-";"-";"-";"177";"353";"0.499"
"2023-12-08 10:27:23.765";"2023-12-08";"10:27:23";"F";"263";"239";"329";"66";"0.274";"7.6";"171";"0.570";"0.102";"0.073";"177";"353";"0.499"
"2023-12-08 10:27:54.069";"2023-12-08";"10:27:54";"F";"264";"240";"323";"90";"0.257";"9.7";"169";"0.539";"0.125";"0.093";"177";"353";"0.499"
"2023-12-08 10:28:24.356";"2023-12-08";"10:28:24";"F";"265";"246";"314";"125";"0.217";"11.4";"167";"0.463";"0.165";"0.124";"177";"353";"0.499"
"2023-12-08 10:28:54.659";"2023-12-08";"10:28:54";"F";"266";"248";"305";"190";"0.187";"14.9";"164";"0.404";"0.199";"0.157";"177";"353";"0.499"
"2023-12-08 10:29:24.956";"2023-12-08";"10:29:24";"F";"267";"254";"291";"285";"0.127";"15.2";"160";"0.282";"0.256";"0.213";"177";"353";"0.499"
"2023-12-08 10:29:55.253";"2023-12-08";"10:29:55";"F";"268";"259";"281";"420";"0.078";"13.8";"157";"0.177";"0.295";"0.256";"177";"353";"0.499"
"2023-12-08 10:30:25.541";"2023-12-08";"10:30:25";"F";"269";"259";"270";"625";"0.041";"10.8";"153";"0.094";"0.335";"0.307";"177";"353";"0.499"
"2023-12-08 10:30:55.842";"2023-12-08";"10:30:55";"F";"270";"253";"263";"820";"0.038";"13.1";"151";"0.089";"0.364";"0.342";"177";"353";"0.499"
"2023-12-08 10:30:58.786";"2023-12-08";"10:30:58";"SLCE";"";"Light Curve end ";""
"2023-12-08 10:31:38.251";"2023-12-08";"10:31:38";"SLCS";"";"Light Curve start ";"Ac148"
"2023-12-08 10:31:38.251";"2023-12-08";"10:31:38";"REG1";"";"#1: alpha: 0.277, ETRm: 20.419, Ik: 73.585   ( beta: 0.007, ETRmPot: 23.054 )   (Platt et al. 1980) ";""
"2023-12-08 10:31:38.251";"2023-12-08";"10:31:38";"REG2";"";"#1: alpha: 0.219, ETRm: 19.473, Ik: 89.032   (Jassby and Platt 1976) ";""
"2023-12-08 10:31:39.930";"2023-12-08";"10:31:39";"FO";"271";"207";"541";"0";"0.617";"0.0";"-";"-";"-";"-";"207";"541";"0.617"
"2023-12-08 10:32:10.233";"2023-12-08";"10:32:10";"F";"272";"261";"455";"66";"0.426";"11.8";"193";"0.740";"0.216";"0.189";"207";"541";"0.617"
"2023-12-08 10:32:40.522";"2023-12-08";"10:32:40";"F";"273";"262";"436";"90";"0.399";"15.1";"190";"0.707";"0.263";"0.241";"207";"541";"0.617"
"2023-12-08 10:33:10.819";"2023-12-08";"10:33:10";"F";"274";"278";"414";"125";"0.329";"17.3";"185";"0.594";"0.314";"0.307";"207";"541";"0.617"
"2023-12-08 10:33:41.121";"2023-12-08";"10:33:41";"F";"275";"296";"393";"190";"0.247";"19.7";"181";"0.458";"0.365";"0.377";"207";"541";"0.617"
"2023-12-08 10:34:11.417";"2023-12-08";"10:34:11";"F";"276";"309";"374";"285";"0.174";"20.8";"177";"0.330";"0.410";"0.447";"207";"541";"0.617"
"2023-12-08 10:34:41.712";"2023-12-08";"10:34:41";"F";"277";"316";"358";"420";"0.117";"20.6";"173";"0.227";"0.446";"0.511";"207";"541";"0.617"
"2023-12-08 10:35:12.002";"2023-12-08";"10:35:12";"F";"278";"325";"347";"625";"0.063";"16.5";"171";"0.125";"0.473";"0.559";"207";"541";"0.617"
"2023-12-08 10:35:42.297";"2023-12-08";"10:35:42";"F";"279";"322";"341";"820";"0.056";"19.3";"169";"0.110";"0.485";"0.587";"207";"541";"0.617"
"2023-12-08 10:35:44.990";"2023-12-08";"10:35:44";"SLCE";"";"Light Curve end ";""
"2023-12-08 10:37:10.054";"2023-12-08";"10:37:10";"SLCS";"";"Light Curve start ";"Ac146"
"2023-12-08 10:37:10.054";"2023-12-08";"10:37:10";"REG1";"";"#1: alpha: 0.240, ETRm: 26.066, Ik: 108.779   ( beta: 0.005, ETRmPot: 29.083 )   (Platt et al. 1980) ";""
"2023-12-08 10:37:10.054";"2023-12-08";"10:37:10";"REG2";"";"#1: alpha: 0.188, ETRm: 25.531, Ik: 135.529   (Jassby and Platt 1976) ";""
"2023-12-08 10:37:11.785";"2023-12-08";"10:37:11";"FO";"280";"250";"678";"0";"0.631";"0.0";"-";"-";"-";"-";"250";"678";"0.631"
"2023-12-08 10:37:42.089";"2023-12-08";"10:37:42";"F";"281";"358";"629";"66";"0.431";"11.9";"243";"0.702";"0.098";"0.078";"250";"678";"0.631"
"2023-12-08 10:38:12.378";"2023-12-08";"10:38:12";"F";"282";"364";"609";"90";"0.402";"15.2";"240";"0.664";"0.138";"0.113";"250";"678";"0.631"
"2023-12-08 10:38:42.681";"2023-12-08";"10:38:42";"F";"283";"384";"587";"125";"0.346";"18.2";"236";"0.578";"0.180";"0.155";"250";"678";"0.631"
"2023-12-08 10:39:12.970";"2023-12-08";"10:39:12";"F";"284";"408";"563";"190";"0.275";"21.9";"232";"0.468";"0.227";"0.204";"250";"678";"0.631"
"2023-12-08 10:39:43.274";"2023-12-08";"10:39:43";"F";"285";"428";"542";"285";"0.210";"25.1";"229";"0.364";"0.269";"0.251";"250";"678";"0.631"
"2023-12-08 10:40:13.561";"2023-12-08";"10:40:13";"F";"286";"445";"525";"420";"0.152";"26.8";"226";"0.268";"0.301";"0.291";"250";"678";"0.631"
"2023-12-08 10:40:43.857";"2023-12-08";"10:40:43";"F";"287";"457";"504";"625";"0.093";"24.4";"222";"0.167";"0.341";"0.345";"250";"678";"0.631"
"2023-12-08 10:41:14.153";"2023-12-08";"10:41:14";"F";"288";"452";"488";"820";"0.074";"25.5";"219";"0.134";"0.371";"0.389";"250";"678";"0.631"
"2023-12-08 10:41:16.640";"2023-12-08";"10:41:16";"SLCE";"";"Light Curve end ";""
"2023-12-08 10:41:35.873";"2023-12-08";"10:41:35";"SLCS";"";"Light Curve start ";"Ac103"
"2023-12-08 10:41:35.873";"2023-12-08";"10:41:35";"REG1";"";"#1: alpha: 0.254, ETRm: 16.043, Ik: 63.267   ( beta: 0.005, ETRmPot: 17.776 )   (Platt et al. 1980) ";""
"2023-12-08 10:41:35.873";"2023-12-08";"10:41:35";"REG2";"";"#1: alpha: 0.199, ETRm: 15.249, Ik: 76.694   (Jassby and Platt 1976) ";""
"2023-12-08 10:41:37.555";"2023-12-08";"10:41:37";"FO";"289";"154";"400";"0";"0.615";"0.0";"-";"-";"-";"-";"154";"400";"0.615"
"2023-12-08 10:42:07.844";"2023-12-08";"10:42:07";"F";"290";"213";"341";"66";"0.375";"10.4";"144";"0.650";"0.199";"0.173";"154";"400";"0.615"
"2023-12-08 10:42:38.147";"2023-12-08";"10:42:38";"F";"291";"211";"317";"90";"0.334";"12.6";"140";"0.599";"0.280";"0.262";"154";"400";"0.615"
"2023-12-08 10:43:08.443";"2023-12-08";"10:43:08";"F";"292";"215";"295";"125";"0.271";"14.2";"135";"0.500";"0.350";"0.356";"154";"400";"0.615"
"2023-12-08 10:43:38.740";"2023-12-08";"10:43:38";"F";"293";"219";"274";"190";"0.201";"16.0";"131";"0.385";"0.419";"0.460";"154";"400";"0.615"
"2023-12-08 10:44:09.030";"2023-12-08";"10:44:09";"F";"294";"224";"259";"285";"0.135";"16.2";"127";"0.265";"0.463";"0.544";"154";"400";"0.615"
"2023-12-08 10:44:39.330";"2023-12-08";"10:44:39";"F";"295";"229";"251";"420";"0.088";"15.5";"125";"0.175";"0.488";"0.594";"154";"400";"0.615"
"2023-12-08 10:45:09.627";"2023-12-08";"10:45:09";"F";"296";"231";"244";"625";"0.053";"13.9";"124";"0.108";"0.512";"0.639";"154";"400";"0.615"
"2023-12-08 10:45:39.920";"2023-12-08";"10:45:39";"F";"297";"229";"239";"820";"0.042";"14.5";"122";"0.085";"0.524";"0.674";"154";"400";"0.615"
"2023-12-08 10:45:42.573";"2023-12-08";"10:45:42";"SLCE";"";"Light Curve end ";""
"2023-12-08 10:46:36.491";"2023-12-08";"10:46:36";"SLCS";"";"Light Curve start ";"Ac101"
"2023-12-08 10:46:36.491";"2023-12-08";"10:46:36";"REG1";"";"#1: alpha: 0.261, ETRm: 14.569, Ik: 55.858   ( beta: 0.003, ETRmPot: 15.552 )   (Platt et al. 1980) ";""
"2023-12-08 10:46:36.491";"2023-12-08";"10:46:36";"REG2";"";"#1: alpha: 0.197, ETRm: 14.050, Ik: 71.274   (Jassby and Platt 1976) ";""
"2023-12-08 10:46:38.215";"2023-12-08";"10:46:38";"FO";"298";"126";"317";"0";"0.603";"0.0";"-";"-";"-";"-";"126";"317";"0.603"
"2023-12-08 10:47:08.510";"2023-12-08";"10:47:08";"F";"299";"169";"263";"66";"0.357";"9.9";"116";"0.639";"0.230";"0.205";"126";"317";"0.603"
"2023-12-08 10:47:38.802";"2023-12-08";"10:47:38";"F";"300";"171";"251";"90";"0.319";"12.1";"114";"0.584";"0.283";"0.263";"126";"317";"0.603"
"2023-12-08 10:48:09.100";"2023-12-08";"10:48:09";"F";"301";"174";"235";"125";"0.260";"13.7";"111";"0.492";"0.351";"0.349";"126";"317";"0.603"
"2023-12-08 10:48:39.395";"2023-12-08";"10:48:39";"F";"302";"179";"217";"190";"0.175";"14.0";"106";"0.342";"0.419";"0.461";"126";"317";"0.603"
"2023-12-08 10:49:09.695";"2023-12-08";"10:49:09";"F";"303";"183";"209";"285";"0.124";"14.8";"105";"0.250";"0.455";"0.517";"126";"317";"0.603"
"2023-12-08 10:49:39.984";"2023-12-08";"10:49:39";"F";"304";"186";"203";"420";"0.084";"14.8";"103";"0.170";"0.476";"0.562";"126";"317";"0.603"
"2023-12-08 10:50:10.284";"2023-12-08";"10:50:10";"F";"305";"188";"197";"625";"0.046";"12.1";"101";"0.094";"0.497";"0.609";"126";"317";"0.603"
"2023-12-08 10:50:40.579";"2023-12-08";"10:50:40";"F";"306";"188";"196";"820";"0.041";"14.1";"101";"0.084";"0.503";"0.617";"126";"317";"0.603"
"2023-12-08 10:50:43.373";"2023-12-08";"10:50:43";"SLCE";"";"Light Curve end ";""
"2023-12-08 10:51:50.582";"2023-12-08";"10:51:50";"SLCS";"";"Light Curve start ";"Ac107"
"2023-12-08 10:51:50.582";"2023-12-08";"10:51:50";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 15.918 )   (Platt et al. 1980) ";""
"2023-12-08 10:51:50.582";"2023-12-08";"10:51:50";"REG2";"";"#1: alpha: 0.137, ETRm: 17.567, Ik: 128.641   (Jassby and Platt 1976) ";""
"2023-12-08 10:51:52.266";"2023-12-08";"10:51:52";"FO";"307";"111";"267";"0";"0.584";"0.0";"-";"-";"-";"-";"111";"267";"0.584"
"2023-12-08 10:52:22.570";"2023-12-08";"10:52:22";"F";"308";"145";"208";"66";"0.303";"8.4";"99";"0.578";"0.301";"0.284";"111";"267";"0.584"
"2023-12-08 10:52:52.861";"2023-12-08";"10:52:52";"F";"309";"140";"197";"90";"0.289";"10.9";"97";"0.570";"0.359";"0.355";"111";"267";"0.584"
"2023-12-08 10:53:23.153";"2023-12-08";"10:53:23";"F";"310";"141";"187";"125";"0.246";"12.9";"94";"0.495";"0.404";"0.428";"111";"267";"0.584"
"2023-12-08 10:53:53.458";"2023-12-08";"10:53:53";"F";"311";"144";"180";"190";"0.200";"16.0";"92";"0.409";"0.436";"0.483";"111";"267";"0.584"
"2023-12-08 10:54:23.748";"2023-12-08";"10:54:23";"F";"312";"148";"171";"285";"0.135";"16.2";"90";"0.284";"0.481";"0.561";"111";"267";"0.584"
"2023-12-08 10:54:54.045";"2023-12-08";"10:54:54";"F";"313";"148";"164";"420";"0.098";"17.3";"88";"0.211";"0.513";"0.628";"111";"267";"0.584"
"2023-12-08 10:55:24.327";"2023-12-08";"10:55:24";"F";"314";"149";"159";"625";"0.063";"16.5";"87";"0.139";"0.538";"0.679";"111";"267";"0.584"
"2023-12-08 10:55:54.633";"2023-12-08";"10:55:54";"F";"315";"148";"157";"820";"0.057";"19.6";"86";"0.127";"0.545";"0.701";"111";"267";"0.584"
"2023-12-08 10:55:57.376";"2023-12-08";"10:55:57";"SLCE";"";"Light Curve end ";""
"2023-12-08 10:56:39.689";"2023-12-08";"10:56:39";"SLCS";"";"Light Curve start ";"Ac105"
"2023-12-08 10:56:39.689";"2023-12-08";"10:56:39";"REG1";"";"#1: alpha: 0.244, ETRm: 17.387, Ik: 71.355   ( beta: 0.013, ETRmPot: 21.500 )   (Platt et al. 1980) ";""
"2023-12-08 10:56:39.689";"2023-12-08";"10:56:39";"REG2";"";"#1: alpha: 0.211, ETRm: 15.753, Ik: 74.690   (Jassby and Platt 1976) ";""
"2023-12-08 10:56:41.432";"2023-12-08";"10:56:41";"FO";"316";"237";"634";"0";"0.626";"0.0";"-";"-";"-";"-";"237";"634";"0.626"
"2023-12-08 10:57:11.727";"2023-12-08";"10:57:11";"F";"317";"298";"490";"66";"0.392";"10.9";"214";"0.696";"0.305";"0.294";"237";"634";"0.626"
"2023-12-08 10:57:42.026";"2023-12-08";"10:57:42";"F";"318";"294";"452";"90";"0.350";"13.2";"206";"0.642";"0.380";"0.403";"237";"634";"0.626"
"2023-12-08 10:58:12.315";"2023-12-08";"10:58:12";"F";"319";"304";"421";"125";"0.278";"14.6";"199";"0.527";"0.441";"0.506";"237";"634";"0.626"
"2023-12-08 10:58:42.617";"2023-12-08";"10:58:42";"F";"320";"311";"396";"190";"0.215";"17.2";"194";"0.421";"0.491";"0.601";"237";"634";"0.626"
"2023-12-08 10:59:12.914";"2023-12-08";"10:59:12";"F";"321";"321";"376";"285";"0.146";"17.5";"189";"0.294";"0.529";"0.686";"237";"634";"0.626"
"2023-12-08 10:59:43.206";"2023-12-08";"10:59:43";"F";"322";"329";"364";"420";"0.096";"16.9";"186";"0.197";"0.552";"0.742";"237";"634";"0.626"
"2023-12-08 11:00:13.504";"2023-12-08";"11:00:13";"F";"323";"335";"353";"625";"0.051";"13.4";"183";"0.106";"0.572";"0.796";"237";"634";"0.626"
"2023-12-08 11:00:43.801";"2023-12-08";"11:00:43";"F";"324";"335";"349";"820";"0.040";"13.8";"182";"0.084";"0.579";"0.817";"237";"634";"0.626"
"2023-12-08 11:00:46.893";"2023-12-08";"11:00:46";"SLCE";"";"Light Curve end ";""
"2023-12-08 11:01:31.450";"2023-12-08";"11:01:31";"SLCS";"";"Light Curve start ";"Ac104"
"2023-12-08 11:01:31.450";"2023-12-08";"11:01:31";"REG1";"";"#1: alpha: 0.206, ETRm: 18.442, Ik: 89.532   ( beta: 0.010, ETRmPot: 22.320 )   (Platt et al. 1980) ";""
"2023-12-08 11:01:31.450";"2023-12-08";"11:01:31";"REG2";"";"#1: alpha: 0.170, ETRm: 17.393, Ik: 102.501   (Jassby and Platt 1976) ";""
"2023-12-08 11:01:33.192";"2023-12-08";"11:01:33";"FO";"325";"195";"477";"0";"0.591";"0.0";"-";"-";"-";"-";"195";"477";"0.591"
"2023-12-08 11:02:03.490";"2023-12-08";"11:02:03";"F";"326";"257";"400";"66";"0.358";"9.9";"181";"0.653";"0.223";"0.193";"195";"477";"0.591"
"2023-12-08 11:02:33.779";"2023-12-08";"11:02:33";"F";"327";"258";"381";"90";"0.323";"12.2";"177";"0.603";"0.277";"0.252";"195";"477";"0.591"
"2023-12-08 11:03:04.080";"2023-12-08";"11:03:04";"F";"328";"264";"362";"125";"0.271";"14.2";"173";"0.519";"0.330";"0.318";"195";"477";"0.591"
"2023-12-08 11:03:34.374";"2023-12-08";"11:03:34";"F";"329";"272";"347";"190";"0.216";"17.2";"169";"0.421";"0.369";"0.375";"195";"477";"0.591"
"2023-12-08 11:04:04.674";"2023-12-08";"11:04:04";"F";"330";"281";"332";"285";"0.154";"18.4";"165";"0.305";"0.408";"0.437";"195";"477";"0.591"
"2023-12-08 11:04:34.966";"2023-12-08";"11:04:34";"F";"331";"286";"319";"420";"0.103";"18.2";"162";"0.210";"0.443";"0.495";"195";"477";"0.591"
"2023-12-08 11:05:05.265";"2023-12-08";"11:05:05";"F";"332";"291";"311";"625";"0.064";"16.8";"160";"0.132";"0.465";"0.534";"195";"477";"0.591"
"2023-12-08 11:05:35.554";"2023-12-08";"11:05:35";"F";"333";"291";"305";"820";"0.046";"15.8";"158";"0.095";"0.479";"0.564";"195";"477";"0.591"
"2023-12-08 11:05:38.578";"2023-12-08";"11:05:38";"SLCE";"";"Light Curve end ";""
"2023-12-08 11:06:21.393";"2023-12-08";"11:06:21";"SLCS";"";"Light Curve start ";"Ac102"
"2023-12-08 11:06:21.393";"2023-12-08";"11:06:21";"REG1";"";"#1: alpha: 0.218, ETRm: 12.952, Ik: 59.450   ( beta: 0.017, ETRmPot: 17.083 )   (Platt et al. 1980) ";""
"2023-12-08 11:06:21.393";"2023-12-08";"11:06:21";"REG2";"";"#1: alpha: 0.237, ETRm: 10.916, Ik: 46.065   (Jassby and Platt 1976) ";""
"2023-12-08 11:06:23.151";"2023-12-08";"11:06:23";"FO";"334";"254";"614";"0";"0.586";"0.0";"-";"-";"-";"-";"254";"614";"0.586"
"2023-12-08 11:06:53.451";"2023-12-08";"11:06:53";"F";"335";"309";"465";"66";"0.335";"9.3";"224";"0.647";"0.331";"0.320";"254";"614";"0.586"
"2023-12-08 11:07:23.743";"2023-12-08";"11:07:23";"F";"336";"312";"441";"90";"0.293";"11.1";"219";"0.581";"0.383";"0.392";"254";"614";"0.586"
"2023-12-08 11:07:54.041";"2023-12-08";"11:07:54";"F";"337";"322";"412";"125";"0.218";"11.4";"211";"0.448";"0.442";"0.490";"254";"614";"0.586"
"2023-12-08 11:08:24.331";"2023-12-08";"11:08:24";"F";"338";"331";"393";"190";"0.158";"12.6";"206";"0.332";"0.481";"0.562";"254";"614";"0.586"
"2023-12-08 11:08:54.630";"2023-12-08";"11:08:54";"F";"339";"339";"380";"285";"0.108";"12.9";"202";"0.230";"0.506";"0.616";"254";"614";"0.586"
"2023-12-08 11:09:24.930";"2023-12-08";"11:09:24";"F";"340";"343";"369";"420";"0.070";"12.3";"199";"0.153";"0.528";"0.664";"254";"614";"0.586"
"2023-12-08 11:09:55.219";"2023-12-08";"11:09:55";"F";"341";"349";"359";"625";"0.028";"7.4";"196";"0.061";"0.547";"0.710";"254";"614";"0.586"
"2023-12-08 11:10:25.523";"2023-12-08";"11:10:25";"F";"342";"345";"354";"820";"0.025";"8.6";"195";"0.057";"0.558";"0.734";"254";"614";"0.586"
"2023-12-08 11:10:28.645";"2023-12-08";"11:10:28";"SLCE";"";"Light Curve end ";""
"2023-12-08 11:11:19.900";"2023-12-08";"11:11:19";"SLCS";"";"Light Curve start ";"Ac108"
"2023-12-08 11:11:19.900";"2023-12-08";"11:11:19";"REG1";"";"#1: alpha: 0.263, ETRm: 16.753, Ik: 63.623   ( beta: 0.020, ETRmPot: 22.006 )   (Platt et al. 1980) ";""
"2023-12-08 11:11:19.900";"2023-12-08";"11:11:19";"REG2";"";"#1: alpha: 0.257, ETRm: 14.390, Ik: 56.053   (Jassby and Platt 1976) ";""
"2023-12-08 11:11:21.608";"2023-12-08";"11:11:21";"FO";"343";"215";"562";"0";"0.617";"0.0";"-";"-";"-";"-";"215";"562";"0.617"
"2023-12-08 11:11:51.908";"2023-12-08";"11:11:51";"F";"344";"261";"441";"66";"0.408";"11.3";"195";"0.732";"0.291";"0.274";"215";"562";"0.617"
"2023-12-08 11:12:22.206";"2023-12-08";"11:12:22";"F";"345";"263";"413";"90";"0.363";"13.7";"189";"0.670";"0.354";"0.361";"215";"562";"0.617"
"2023-12-08 11:12:52.501";"2023-12-08";"11:12:52";"F";"346";"276";"385";"125";"0.283";"14.9";"183";"0.540";"0.418";"0.460";"215";"562";"0.617"
